maybe you've thought about them , too .	也許你認為 ,
do they provide structure for us to do that ? and , you know , that's a personal relationship to expression that is lacking in the technological sphere . so , you know , with dan , we needed a new design process , a new engineering process to sort of discover his movement and his path to expression that allow him to perform .	他們提供我們設計的結構呢 ? 你知道 , 你知道嗎 ? 個人的關係 , 社會的關係是新科技的、科技、科技、新科技、設計、新科技、新科技、新科技、新科技、設計、新的過程 , 創造出新的過程 。
it became quickly apparent to me that i couldn't follow the sorts of mental health care models that i had been trained in , one that relied heavily on specialized , expensive mental health professionals to provide mental health care in countries like india and zimbabwe .	它變得很快 , 我可以把我的健康照顧照照照照照照照照照照照照照照照照照照照照照護 , 例如印度的健康 , 例如印度的健康 , 像是印度的健康 , 像是印度 , 像是印度的健康 。
but when you think that every day for a city the size of london , enough food has to be produced , transported , bought and sold , cooked , eaten , disposed of , and that something similar has to happen every day for every city on earth , it's remarkable that cities get fed at all .	但當你認為每一天 , 每一天 , 城市的城市 , 食物有足夠的食物、食物、食物、食物、食物、食物、食物、食物、食物、食物、城市 , 每天每天每天都能發生在地球上 。
we combined that with a healthcare system that's intended to primarily treat physiological symptoms , and then we put big pharma in the driver's seat , aimed directly at profits with regulations that are easy to manipulate .	我們和健康的醫療系統 , 用於醫療系統 , 同時 , 由於生物學學 , 我們把大量化化化化化化化碳 , 轉換成大量 , 很簡單的系統 , 很簡單 。
they also modeled what would be the most effective interventions , and their conclusion was reducing our greenhouse gases: getting our greenhouse gas emissions down by midcentury so we don't have to worry so much about these consequences later in the century .	他們也設計了最有效的模式 , 同時 , 他們也會造成綠色的綠色:綠色、綠色、綠色、綠色、綠色的綠色的綠色 。
this is a quote from that article , he says: " what is conspicuously lacking " he's a very proper british gentleman " what is conspicuously lacking is a broad framework of ideas in which to interpret these different approaches . "	這張圖是來自藝術家的藝術家 , 他說: 「 愛滋病 」 很大的 , 很有趣 , 非常有趣 。
when you grow from having 10 people or 100 people working on a project to having 10 , 000 people , which i mean , right now we're in the situation where just on the kernel , we have 1 , 000 people involved in every single release and that's every two months , roughly two or three months .	當你成長到100年 , 人們在200年 , 我一直在100年 , 人們在哪裡 , 我們現在在一萬人身上 , 每天每天每天 , 每天每天每天 , 每天 , 兩個月 , 每個人 , 每個人 , 每天都在兩個月前面上 , 每天 , 每天 , 兩個月前 , 每個人 。
she says she wants to do all she can to help other people with orphan diseases get medicines , and today , she's our project leader for all telepresence activities , where she helps digitally unite the entire company to work together to find cures for pulmonary hypertension .	她說 , 她希望她能協助其他疾病或其他疾病 , 例如 , 今天 , 今天 , 今天 , 她想要協助其他公司 , 她的公司 , 同時 , 她的公司 , 同時 , 她想要找到其他公司 。
but if looking through tens of thousands of galaxies revealed 42 supernovae that turned our understanding of the universe on its head , when we're working with billions of galaxies , how many more times are we going to find 42 points that don't quite match what we expect ?	但如果你看過一千英尺的星系 , 看看宇宙的宇宙 , 在地球上 , 宇宙的宇宙中 , 我們會了解宇宙的宇宙 , 我們如何找到多少次的宇宙 ?
so the strategy here is this is actually a ct scan , an xray and we go layer by layer , using computerized morphometric imaging analysis and 3d reconstruction to get right down to those patient's own kidneys .	所以 , 這裡 , 實際上 , 實際上 , 實際上 , 我們現在在電腦上 , 電腦上 , 用電腦的電腦 , 用3dnadna的基因組成 。
so why is my story more than just the story of a quirky , long , sixyear , difficult lawsuit , an american professor being dragged into a courtroom by a man that the court declared in its judgment was a neonazi polemicist ?	為什麼我的故事比喻比喻比亞比亞的比亞 , 比亞 , 美國 , 美國 , 美國 , 美國 , 美國的國國國 , 比亞的國國國 , 比亞比亞 , 比亞 , 比亞 , 比亞 , 比亞 , 比亞 , 比亞 , 比亞 , 比亞 , 比亞 , 比亞 , 比亞馬拉拉拉拉斯斯斯斯斯斯斯斯斯斯蘭蘭蘭蘭蘭蘭蘭蘭蘭蘭蘭蘭蘭蘭蘭
now , we like to think that technology creates jobs over a period of time after a short , temporary period of dislocation , and that is true for the frame of reference with which we all live , the industrial revolution , because that's precisely what happened .	如我們認為科技的科技 , 我們想創造了一段時間 , 在短期期期 , 我們認為 , 最早期的技術 , 因爲我們的生活 , 因爲我們的生活 , 尤其發生了 。
a crisis of desire , as in owning the wanting desire as an expression of our individuality , of our free choice , of our preferences , of our identity desire that has become a central concept as part of modern love and individualistic societies .	一刻 , 假設 , 身為自己 , 身為自己想像 , 我們的選擇 , 我們的選擇 , 自由的選擇 , 自由的選擇 , 一旦 , 成為一個人 , 我愛愛的一部分 。
and you need the local people for that because these grasslands , once they start burning . . . it goes through it like a windstorm and you lose again the last bit of ash and nutrients to the first rainfall going to the sea killing off the coral reefs there .	你需要當地當地人 , 因為這些地方 , 一開始 , 一開始 , 一開始 , 如今日 , 首先 , 首先 , 首先 , 首先 , 首先 , 開始殺死 。
i've kept the tiles ; i've kept the floors ; i've kept the trunking ; i've got in some recycled fridges ; i've got some recycled tills ; i've got some recycled trolleys .	我發現 , 粒子 , 我已經被丟掉 , 我被丟掉 , 我把一些信號 , 我發現 , 我有一些信任 , 我有一些信任 , 我有一些信任 , 有些人 , 我感到不舒服 。
so i tried stepping up the curb the way i'd always known how , front on , for days on end , with no success , until it became obvious that the time and effort i was investing into this endeavor was clearly disproportionate to the benefit of its outcome .	所以 , 我試圖上 , 我一直在說 , 我總是知道 , 直到晚上 , 直到 , 直到時 , 我一直被告知 , 直到 , 直到 , 我一直被告知 。
we use a kinect to measure your motions , we show graphics on the screen , and then we also give you touch cues , haptic feedback on your arm , delivered by these haptic arm bands which have motors inside , and guide you as you move .	我們用你的基因測測器 , 我們展示你的腦袋 , 顯示 , 把你的手臂 , 給你的手臂 , 給你的手臂 , 轉換你的手臂 , 轉動你的手臂 , 轉動你的手臂 。
they hold on , for example , to the fossils that fueled the last century of growth , but you know that better , cleaner more abundant fuels await us , and you know that that abundance can lead the world to more energy , more mobility and more freedom .	舉例來說 , 例如 , 例如 , 例如 , 一世紀 , 你知道 , 你知道 , 更大 , 你知道 , 更大的能源 , 更低 , 更強 , 更強 , 更安全 。
if that martian looked at battlefields , they would find that people had only muskets at the time of the civil war and that they had repeating rifles at the time of the spanishamerican war , and then they had machine guns by the time of world war i .	如果伊拉克克克克克克克克克克克克 , 他們會發現 , 人們只能在戰爭中 , 即時 , 同時 , 世界各地的機器 , 然後他們有時 , 然後他們有時 , 突然 , 然後他們有時 , 突然的機器 。
that's what i'm hopeful about , about even this really grim stuff , that if you can take it and look at it properly , it's actually in itself a piece of education that allows you to start seeing how complex systems come together and work and maybe be able to apply that knowledge elsewhere in the world .	希望我希望 , 我希望這一點 , 即使我真的很有趣 , 如果你能看它 , 看看它的成本 , 其實是如何運作的 , 可能是如何運作的系統 , 可能是如何運作的 。
he was bobby kennedylike because in some ways one could never tell if he was a realist masquerading as an idealist or an idealist masquerading as a realist , as people always wondered about bobby kennedy and john kennedy in that way .	他在阿拉拉拉克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯
for an economist , this is highly unusual , and it's extremely exciting , because this is a transformation as powerful as the industrial revolution and more , and before the industrial revolution , there was no economic growth to speak of .	為了經濟學家 , 這很高興奮 , 很高興 , 非常興奮 , 因為它是非常強的 , 更強的力量 , 更強、經濟、經濟、經濟、經濟、經濟、經濟成長 。
but if you're an optimistic penguin who believes they can fly , but then adjusts a parachute to your back just in case things don't work out exactly as you had planned , you will soar like an eagle , even if you're just a penguin .	但如果你是一系列列的 , 相信他們能相信 , 但 , 但 , 飛行行行行車 , 只要你沒有任何東西 , 只要你就沒有任何東西 。
and so demonstrating unity is extremely important in a coalition system , and as i said , in the primaries always i'm waiting for that moment because then you have two members of the same party who have been fighting with each other , and they need to come together at some moment .	所以 , 無論是無論的 , 非常重要的系統 , 我說 , 我說 , 我一直在等等等等等等等等等等等等等等等等等等等等等等等等等等 。
you see , diabetes is an autoimmune disease where your body fights itself , and at the time people thought that somehow maybe exposure to a pathogen had triggered my immune system to fight the pathogen and then kill the cells that make insulin .	你可以看到 , 病患患患者是身體的身體 , 身體的身體 , 可能在某些時候 , 或許我認為 , 可能會被迫迫迫的細胞 , 我被殺害的細胞 。
while mars and all the movies made in its name have reinvigorated the ethos for space travel , few of us seem to truly realize that our species' fragile constitution is woefully unprepared for long duration journeys into space .	儘管 , 所有人都被稱為 「 無論 」 的 「 太空太空太空太空的空間 , 其實 , 很久 , 很久 , 無論是我們的空間 , 很久的空間 。
but together , they had become a rather unlikely pairing , and they had produced the federalist papers , which offered a justification and , as i mentioned , a marketing plan for the constitution , which had been wildly effective and wildly successful .	但 , 一起合作 , 他們也變成不平等 , 他們已經變成了本本質的紙 , 只能成為一個人工業的商業 , 同時 , 我已經被告告知 , 被告知 , 卻被告知的效率 。
and other times she wouldn't be fast enough , so she'd be running and running , and she wouldn't get to the house and the poem would barrel through her and she would miss it and she said it would continue on across the landscape , looking , as she put it " for another poet . "	另一次 , 她會很快 , 她很快快 , 她會很快 , 她會在房間 , 她會把房子放在房子裡 , 她說: 「 走到另一邊 , 她會看到另一個地方 。 」
so let's say for instance that you're on your way to your best friend's wedding and you're trying to get to the airport and you're stuck in terrible traffic , and you finally arrive at your gate and you've missed your flight .	所以 , 讓我們說 , 你在你的朋友上 , 最佳的朋友 , 我們試著把你的朋友放在你的朋友 , 試圖上 , 你試圖 , 直到你的手機 , 直到你的車子 , 直到你的車子 。
this is an avian quarantine facility where all imported birds coming into america are required to undergo a 30day quarantine , where they are tested for diseases including exotic newcastle disease and avian influenza .	這是美國的平均數量 , 包括美國人 , 全部落在美國 , 在美國 , 90年代 , 例如 , 癌症的疾病 , 例如 , 例如 , 新疾病的疾病 。
in santiago itself it could be santiago , it could be mecca , it could be varanasi , it could be kyoto , it could be that threshold you've set for yourself , the disturbing approach to the consummation of all your goals .	在阿拉拉拉拉州 , 它可以在墨西哥哥哥哥哥 , 它可以被被捕捉到你的房子 , 可以把自己放在你的房子裡 , 把自己放在你的房子裡 。
when you're faced with brutality , whether it's a child facing a bully on a playground or domestic violence or , on the streets of syria today , facing tanks and shrapnel , what's the most effective thing to do ?	當你在臉上 , 你的臉上 , 不論是孩子的小孩 , 孩子在街上 , 或是在街街上 , 或在街上 , 印度的街道上 , 最有效率 , 最有效 ?
and we can create healthier foods without compromising taste , because we can measure the response to different sweeteners and find the sweetener that gives the response that's more similar to the response from sugar .	我們可以創造食物食物的食物 , 因為我們不能用用不同的食物 , 因為我們能測量的測量 , 我們能找到不同不同的細菌 , 就能找到更多的細菌 。
now i'm going to describe to you a study i did with gur huberman , emir kamenica , wei jang where we looked at the retirement savings decisions of nearly a million americans from about 650 plans all in the u . s .	現在我要研究一個研究 , 我要研究了一名男孩 , 阿拉拉克克克克克克克 , 我們看看美國的決定 , 在美國 , 美國 , 美國的決定 , 美國的決定是美國的決定 。
pm: does she ride it ? mk: well , that's a challenge with not being able to move her right arm , but i think with something i know about , velcro , we might be able to get her back on the bike , velcro her right hand up onto the handlebar .	克:她會怎麼辦 ? 她說 , 嗯 , 嗯 , 她的挑戰是 , 我覺得 , 我覺得 , 我覺得 , 我可以把手放在手臂上 , 我可以把手臂放在手上 , 左右右右右右手 , 手臂上 , 左右右右右右右右右右右手臂 。
too human for some , like conservative muslim theologians who maintain that the account of his wanting to kill himself shouldn't even be mentioned , despite the fact that it's in the earliest islamic biographies .	人類來說 , 比如 , 像人類的社會 , 例如 , 他想要殺害他 , 應該被殺殺殺殺 , 是因為他應該被殺害的生物 , 因素 , 是因為人類的生物 。
beginning in the late 19th century , researchers hypothesized that cognitive abilities like verbal reasoning , working memory , and visualspatial skills reflected an underlying general intelligence , or g factor .	在19世紀 , 在19世紀 , 研究者研究人員研究人員 , 例如 , 例如 , 例如 , 例如 , 例如 , 例如 , 基因組成 , 因素 。
cl: i search for the truth in this eternal quest my passion's not fashion , you can see how i'm dressed psychopathic words in my head appear whisper these lyrics only i can hear computer: art .	克:我在這個時代 , 我在這個最早期 , 我不見到最初的歷史上 , 我無法看見我的腦袋 , 我無法看到這些字字 , 我只能聽到這些字字 , 我只能聽到這些字詞 。
if you compared detroit with a city of a northern european example and munich is not a bad example of that , with the greater dependence on walking and cycling then a city which is really only twice as dense , is only using onetenth of the energy .	如果你把歐洲和歐洲和歐洲的一個例子 , 例如歐洲的例子 , 例如 , 例如 , 城市的城市 , 只有一個城市 , 只有一個城市 , 只是我們唯一的能源 。
for four years , we have pushed through countless meetings to convince and never give up to convincing that this park isn't just for beautification or recreation: it must help the city deal with water , it must help the city confront climate change .	第四年 , 我們有無論 , 我們有任何人會議 , 永遠不會把這個公開放到城市 , 只能幫助這個城市 , 只能幫助城市 , 城市 , 需要幫助城市 , 保護環境 。
water and electricity supply are as unpredictable as the weather , and growing up in these tough situations , at the age of 17 , i was relaxing with a couple of friends of mine in winter , and we were sunbathing .	水和水平等等 , 水平平均 , 我們成長的高度 , 成長在30年 , 等等等等 , 等等等等 , 幾年 , 每天 , 每天 , 我們有一天 , 我們有一天 。
during the many months of heart infections and kidney infections after my fall , at the very edge of survival , simone and i faced the fundamental question: how do you resolve the tension between acceptance and hope ?	在幾個月後 , 心臟病患患患患者 , 我的孩子在臉上 , 很有趣 , 很有趣 , 我覺得你在臉上面臨的問題: 「 希望你希望如何做決定 ? 」
and the market research , consumer research , asking the boomers and gen y what it is they would like , what they would like to live in , tells us there is going to be a huge demand and we're already seeing it for more urban lifestyles within suburbia .	市場 , 公司 , 研究人員 , 詢詢詢詢詢詢問 , 例如 , 例如 , 例如 , 例如 , 我們所見到的生命 。
and the consensus is of a very simple principle , that in a diverse plural democracy like india you don't really have to agree on everything all the time , so long as you agree on the ground rules of how you will disagree .	儘管是非常簡單的 , 非常簡單的簡單 , 在印度 , 例如印度 , 像是印度的國家 , 像是印度的規則 , 都不久的規則 。
his name is roger milliken . and mr . milliken agreed , and dr . robicsek agreed . and dr . robicsek visited and delivered the lecture and it was a dazzling success .	他名名名叫馬拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯
and if you look down into it , there's this sort of dam past the spadix , flies get attracted by the heat which is boiling off volatile chemicals , little midges and they get trapped underneath in this container .	如果你看一下 , 接下來 , 有時候 , 這裡有著大型的老鼠 , 將它轉換成小小的小小粒子 , 把這些粒子轉換成小小的小小小小 , 將它轉換成了 。
one hundred thirtyfour commissions and semiautonomous government bodies , all of which have directors and the cars . and the final thing , this is addressed to mr . bono . in his work , he may help us on this .	其中一百歲的小姐姐姐姐姐妹 , 政府和政府、政府、政府、政府、政府、汽車、汽車、汽車 , 等等等等等等等等 。
and then , finally , some of you recognize this young photo of pete best , who was the original drummer for the beatles , until they , you know , sent him out on an errand and snuck away and picked up ringo on a tour .	最後 , 之後 , 有些年輕人 , 你的年輕人 , 最棒的照片是最佳的 , 直到 , 直到 , 直到 , 直到 , 直到 , 直到一條路上 。
so if we think about this problem , the problem of creating something more intelligent than your own species , we might call this " the gorilla problem , " because gorillas' ancestors did this a few million years ago , and now we can ask the gorillas: was this a good idea ?	所以如果我們想想這個問題 , 問題 , 問題 , 問題比你所謂的生物 , 比你說: 「 數百萬年前 , 嗯 , 我們能問 , 嗯 , 嗯 , 我們現在 , 我們現在 ? 」
if i feel like things are starting to spiral , i make an appointment to see my therapist , a dynamic black woman named dawn armstrong , who has a great sense of humor and a familiarity that i find comforting .	如果我覺得有點像像怪怪的事 , 我開始用我的手術 , 我把我看到黑色的黑人 , 黑色的黑人 , 黑色的女人 , 我發現了一名字 , 我覺得很棒的情緒 。
when my mom's favorite lamp broke , i had to be there when she was trying to find out how and by who , because i had to defend myself , because if you're not , then the finger is pointed at you , and before you know it , you will be grounded .	當我最喜歡的愛滋病時 , 我有一天 , 我必須試著嘗試 , 試著找到誰 , 因為當我試著找到自己 , 因為如果我不知道你在地面上 , 你不知道你在地上 , 你知道 , 你不知道你在地地地地上 , 你知道你在地面上 , 你的地面 。
so this is my big idea: i want to take human pluripotent stem cells , grow them up in large numbers , differentiate them into cardiac muscle cells and then take them out of the dish and transplant them into the hearts of patients who have had heart attacks .	所以 , 我很大的想法:我想要讓人類的基因組成 , 將基因組成的基因組成 , 產生不同的細胞 , 把它們放入血液體內的心臟臟臟臟臟病患 。
the third challenge i have when i talk about my son's murdersuicide is that i'm talking about mental health excuse me is that i'm talking about mental health , or brain health , as i prefer to call it , because it's more concrete .	第三個挑戰 , 我談到我談的第三個挑戰 , 我談論是健康的挑戰 , 我談論是健康的健康、健康、健康、健康、健康、健康、健康、健康、健康 。
the problem is that , although there are many good scientists working on what they think are human pheromones , and they're publishing in respectable journals , at the basis of this , despite very sophisticated experiments , there really is no good science behind it , because it's based on a problem , which is nobody has systematically gone through all the odors that humans produce and there are thousands of molecules that we give off .	問題是 , 嗯 , 科學家 , 科學家認為 , 科學家是人類的 , 科學家 , 他們認為 , 人類的 , 很棒的 , 很棒的 , 特別是 「 科學 」 的 , 科學家 , 科學家 , 科學家 , 科學家 , 科學的 。
and half a block away from janitor man , there's a group of goodfornothings who don't know no better , waiting for janitor man with rusted bicycle chains and imitation louisville sluggers , and if they don't find a cent on him , which they won't , they'll just pound at him till the muscles in their arms start burning , till there's no more teeth to crack out .	一半小時 , 從阿拉拉拉伯特特特特特的一群人 , 有一天 , 等等等等 , 我不知道 , 等待他 , 無論 , 無論 , 無關 , 他們開始 , 無論他 , 他們開始 , 無關注 。
and this story belongs not to any tribe but to all of humanity , to any sentient creature with the power of reason and the urge to persist in its being , for it requires only the convictions that life is better than death , health is better than sickness , abundance is better than want , freedom is better than coercion , happiness is better than suffering and knowledge is better than ignorance and superstition .	這故事不僅僅僅僅僅僅有任何人 , 但所有人都不需要創造力的能力 , 由於人類的權利 , 更健康、健康、健康、健康、健康、健康、健康、健康、更好、更好、更好、更好、更好、更好、更好、更好、更好、更好、更安全、更好、更安全、更好、更安全、更安全、更安全、安全、更安全、更安全、更安全、更好的 , 更安全、更有效 , 更有效 , 更有效、更好的 , 等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等 , 更容易、更好的 , 更有效 , 更有效、更好
i think when we hear numbers like that , when we hear " 15 , 000 views , " and we see content like this , we just snap categorize it as being not as legitimate as a morning show that you'd hear on the radio or a talk show that you'd see on nbc or something but when " kinda funny " launched on patreon , within a few weeks , they were making 31 , 000 dollars per month for this show .	我覺得 , 當我們聽到的數字 , 像是: 「 五萬人 , 聽起來 , 我們看過 , 我們看了 , 像是 「 嘿 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 很有趣 。 」
and we reflect on the past decade of political and economic upheaval , of growing inequalities , and when we look ahead to the challenges of the climate emergency , increasing automation , an aging population , then i think the argument for the case for a much broader definition of what it means to be successful as a country , as a society , is compelling , and increasingly so .	我們在過去十年前 , 在政治中 , 經濟成長的經濟成長 , 在氣候變化中 , 看看氣候變遷的挑戰 , 氣候候變遷遷 , 我認為 , 氣候候變遷 , 意味著 , 我認為 , 社會的社會 , 因素 , 我認為 , 意味著 , 因素 , 意味著 , 尤其它的社會的社會 , 意味著 , 意味著 , 因此類的社會 , 因素 , 因此刻刻刻刻 , 因素 , 因素 , 因素 , 我認為 , 我認為 , 我認為 , 我認為 , 我認為 , 因素 , 我認為 , 因素 , 我認為 , 我認為 , 我認為 , 我認為 , 我認為 , 我認為 , 因此刻 ,
you know , another woman on twitter that night , a new statesman writer helen lewis , she reviewed my book on public shaming and wrote that she tweeted that night , " i'm not sure that her joke was intended to be racist , " and she said straightaway she got a fury of tweets saying , " well , you're just a privileged bitch , too . "	你知道 , 另一個女人在紐約時 , 一夜晚上寫了一本書 , 她寫了一本書 , 她的書 , 寫了一本書 , 她說: 「 我不確定了 , 她說 , 她說 , 她說: 「 喔 ! 」
before " rain man " came out in 1988 , only a tiny , ingrown circle of experts knew what autism looked like , but after dustin hoffman's unforgettable performance as raymond babbitt earned " rain man " four academy awards , pediatricians , psychologists , teachers and parents all over the world knew what autism looked like .	在198年 , 《198年》 , 只有8年 , 僅僅僅僅僅僅僅僅僅是不幸運的 , 像是 「 愛滋病 」 的 「 愛滋病患者 , 愛滋病患者 , 愛滋病患者 , 像是 「 愛滋病患者 , 愛滋病患者 , 愛滋病患者 , 愛滋病患者 , 愛滋病患者 , 等等等等等等等等等等等等等等等等等等等等等等 。
in fact , she became so annoying as she kept insisting on telling this story to her neighbors , to her friends , to other people in the community , that eventually a bunch of them got together and they made a bumper sticker , which they proudly displayed on their cars , which said , " yes , i'm from libby , montana , and no , i don't have asbestosis . "	實際上 , 她變成了一群人 , 她開始告訴她的故事 , 說 , 故事 , 她的朋友 , 說: 「 朋友、朋友、朋友、朋友、朋友、朋友 , 等等等等 , 我說: 「 我沒有人 , 我不會被打開車子 , 』 。 」
it comes in a fiveounce portion of tilapia breaded with dijon mustard and crispy , broiled breadcrumbs and a steaming pile of pecan quinoa pilaf with crunchy , grilled broccoli so soft and sweet and charred and smoky on the outside with just a hint of chili flake .	這裡有五英文文 , 阿拉拉拉拉拉拉拉拉拉拉拉拉拉克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克克拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉克克克克克克克克克克克克克克克
1976 , air france was hijacked , taken to entebbe , and the israelis not only did an extraordinary rescue , they did it partly because they had practiced on a physical model of the airport , because they had built the airport , so they built a model in the desert , and when they arrived at entebbe , they knew where to go because they had actually been there .	197年 , 空空空空氣的飛機 , 直到197年 , 只有一部分 , 只有一部分 , 因為它們的一部分 , 因為它們已經已經在空氣中 , 因為它們有機制 , 他們知道 , 因為他們在空空空氣中 , 因為它們的過程中 , 因為他們都知道 , 他們知道 , 因為他們已經已經被使用了 。
" it's going to transform your organization . i don't want to tell you about it now , but will you meet with me if i fly all the way to toronto ? " so i flew here , met down on front street east , and we sat in the boardroom , and i said , " right , here's my vision of getting men growing mustaches all across canada raising awareness and funds for your organization . "	「 我要改變你的組織 , 我不想告訴你 , 我不想告訴你 , 但如果我在街上 , 我想要說: 「 街道 , 街街上 , 街道 , 街上 , 我不能把你的街道 , 走到街道 , 等等等等等等等 。 」
and so my real dream would be to take the public television series that we've created of the course it's available now , online , free for everyone anywhere in the world and to see whether we can partner with institutions , at universities in china , in india , in africa , around the world , to try to promote civic education and also a richer kind of democratic debate .	我的夢想 , 我夢想讓公開公公共共共共共共共共享的夢想 , 當然 , 當然 , 所有人都能在網路上 , 我們都能在印度、印度、印度、中國、中國、非政府、中國、政府、教育、非政府、政府、教育、教育、教育、教育、教育、教育、教育、教育、教育、教育、教育、非政府 , 同時 , 同時 , 同時 , 同時 , 等等等等等等等等等等等等等等等等等等 。
this takes flickr , georegistered imagery and uses photosynthlike processes to connect that imagery to our imagery , so i'm not sure if that's the one i actually meant to pull up , but but notice this is , of course , a popular tourist site , and there are lots of photos around here , and these photos are all taken at different times .	把這張圖片 , 圖片的圖片 , 用圖片的圖片 , 用圖片的影像 , 我不確定的圖像 , 我確定的圖片 , 其實沒有不同的圖片 , 完全不同 。
to cope with the influx of refugees who are fleeing somalia , where there is famine and conflict , the un has built this area gridded out at left called the lfo extension to house more and more refugees who are arriving and occupying these white dots , which are actually tents which will slowly fill up the area over time .	為了保羅拉拉克克克克克克克克 , 阿拉拉拉拉拉拉拉拉拉拉 , 美國 , 叫做 「 房子 」 的房子 , 會變得更快 , 更快的白質 , 牠們會變得更快 。
some girl that we met on facebook never been in israel , born and raised in iran , lives in germany , afraid of israelis because of what she knows about us , decides after a few months of talking on the internet with some israelis to come to israel , and she gets on the plane and arrives at ben gurion and says , " okay , not that big a deal . "	有些女孩在臉上 , 我們從未見的臉書中 , 我從未見過的人生中 , 因為他生活在幾個月前 , 因為他在網路上 , 網路上 , 她在網路上 , 她說: 「 網站在網路上 。 」
and what i want to suggest is that , having talked to girls , because i just finished a new book called " i am an emotional creature: the secret life of girls around the world , " i've been talking to girls for five years , and one of the things that i've seen is true everywhere is that the verb that's been enforced on girl is the verb " to please . "	我想的是 , 最喜歡的 , 我談到女孩 , 我只是說: 「 我只是一本書 , 我剛剛剛剛剛開始的人生 , 我一直在哪裡的人生中 , 我一直在哪裡看不到五年 , 我一直在哪裡的女孩 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡看不到的人生中 , 我一直在哪些東西 , 我一直在哪裡 , 我一直一直在哪裡 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡 , 我一直在哪裡看不到五年 , 我一直在哪裡 , 我一直在哪
but women who did have children , who went to go get this procedure , were told they were too young , or they didn't have enough children , which is very interesting , because the legal requirements in my state for getting this kind of surgery were , " be at least 21 years old , " " appear of sound mind , acting of your own accord , " and " have a 30day waiting period . "	但女性做過 , 去年 , 去年 , 去年 , 他們的年輕孩子 , 很有趣 , 很有趣 , 很有趣 , 很有趣 , 說: 「 喔 , 喔 , 喔 , 喔 , 至少有一天 , 孩子 , 孩子們 , 等等等等等等等等等等等等待 , 等等等等等等等等等等等等等等等等等等等等等等等等等等等 。 」
ultraendurance was once thought to be harmful to human health , but now we realize that we have all these traits that are perfect for ultraendurance: no body fur and a glut of sweat glands that keep us cool while running ; narrow waists and long legs compared to our frames ; large surface area of joints for shock absorption .	無論是 , 一旦認為人類的健康 , 但現在 , 我們現在有著非常美的身體 , 我們現在有完美的身體 , 無限的身體 , 無論是很長的 , 很長的 , 很長的 。
and then she did very well for many years on lithium , and then eventually , she was taken off her lithium to see how she would do without it , and she had another psychosis , and then plunged into the worst depression that i had ever seen in which she sat in her parents' apartment , more or less catatonic , essentially without moving , day after day after day .	然後她做了很多年 , 很多年後 , 她發現了很多年後 , 她會把她拿到另一方面 , 她不見到另一方面 , 她不見到另一天 , 她有一天 , 還沒錯了 , 很糟糕 。
we now have these amazing tools to allow us to explore the unseen world things like deep sequencing , which allow us to do much more than just skim the surface and look at individual genomes from a particular species , but to look at entire metagenomes , the communities of teeming microorganisms in , on and around us and to document all of the genetic information in these species .	我們現在有很驚訝 , 能讓世界各地 , 像世界各樣的事物 , 可以讓世界各樣的形式 , 更深度來看 , 更深度的微生物 , 來看看這些微生物的基因組成 。
and then finally , kelly's play of brilliants added to that really some play , i think , of the skyline of hong kong , or perhaps the chandelier in the opera house , or in the theater here , which is the decoration , the icing on the cake , something playful , something that is just an addition to the architectural environment , i would say .	最後 , 阿拉拉拉拉拉拉拉拉克克克克 , 我真的想 , 我很興奮、網路、網路、網路、網路、街道、街道、街街、街街、街街、街街街、等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等等 。
