maybe you've thought about them , too .	也許你也想過他們 , 也是 。
we'd go out and try and recruit people and we'd say , look , when you come to us , we're not going to have two or three interviews and then you're going to be married to us for life .	我們會出去 , 試試試 , 我們會說 , 當你來到我們時 , 我們不會有兩種訪問 , 然後你會去找我們生命 。
by looking into this chinese traditional painting , i found that they often mixed the nature and the artificial , manmade , in a very dramatic way , so they create this emotional scenery .	透過研究中國傳統的傳統畫作 , 我發現 , 他們通常會混合自然和人工、人工智慧、人工、人工智慧、人工智慧、人工智慧 , 所以他們創造了這種情緒螢幕 。
rm: yeah . every time you think you've chased something down , it's funny , no matter how good you are , and i know guys like this , it feels like you're polishing a turd , you know ?	馬:是的 , 每次你認為你已經改變了一些東西 , 很有趣 , 不論你有多好 , 我知道這傢伙 , 你知道嗎 ?
there was a paper recently in the journal " science " by ken paller and his colleagues at northwestern that seemed to show that this may be true , and that piqued our curiosity .	最近有一篇文章 , 《科學》 , 由kensller和他的同事 , 他的同事 , 似乎顯示這可能是真實的 , 而這也就是我們的好奇心 。
in part , amphibians are good indicators and more sensitive because they don't have protection from contaminants in the water no eggshells , no membranes and no placenta .	另一部分 , 阿拉伯人是好的發明者和更多感知因為他們沒有保護在水中保護區的保護區 , 不管是阿拉伯和諾貝爾 。
you are still learning that growing small requires a largeness of spirit you can't fit into yet: acceptance of irritating help from those who love you ; giving way and over , but not up .	你仍然在學習 , 增長你無法忍受的精神 , 但你也沒想過:接受你愛你所愛的愛情 ; 除了你所愛的人 , 除了 。
now , i've been minutely scrutinizing little teeny tiny telomeres very happily for many years , when into my lab walks a psychologist named elissa epel .	現在 , 我已經非常害怕小的青少年 , 很幸運地 , 許多年來 , 當我實驗室走進心理學家名字時 , 名為 「 伊斯蘭人 」 。
when making the tobaccofree announcement in march this year , the ceo of amp capital said , " we are not prepared to deliver investment returns at any cost to society . "	當在火星的創新時 , 婚姻資本資本會說: 「 我們不準備要投入投資投資投資 , 任何成本的成本 。 」
now before that mixture hits the patient's lungs , it's going to pass by here you can't see it , but there's an oxygen sensor here that's going to read out on this screen the percentage of oxygen being delivered .	在那個混合物攻擊病患肺部之前 , 它會通過你看不到的 , 但這裡有一個氧氣感器 , 這裡有氧氣感測器 , 這裡有氧氣的百分之十 。
after all , food delivery apps had begun to explode on the scene , and i thought surely we can reverseengineer this technology and get food from businesses like restaurants and grocery stores and into the hands of people in need .	畢竟 , 食物需求很大的蘋果 , 我相信我們能重新設計這個科技 , 來源於餐廳 , 像是餐廳和雜貨店 , 進入人們需要的手上 。
now i'm not saying it's not possible to have a strategic edge , but at the same time , it's very easy to feel like a genius when you're in a market that's going up so fast that even the worst strategies are making a profit .	我不是說 , 不可能有策略 , 但同時 , 同時 , 感覺很容易 , 感覺像地理一樣簡單 , 當你在一個市場中 , 那就算是最糟糕的策略 。
with seven billion peripatetic homo sapiens on the planet , it was perhaps inevitable that one of them would eventually trod on the grave of the magnificent titan buried beneath the badlands of southern patagonia .	地球上有七十億個受試者在地球上 , 可能是無法避免的 , 其中一個會被摧毀瘧疾的魔法組織被埋在南巴利亞的貧民窟 。
and if we do that , that also means that as we continue to roll out the supplyside technology , we will have less of a job to do if we've actually managed to reduce our energy consumption , because we will then need less infrastructure on the supply side .	如果我們這樣做 , 那也意味著 , 當我們繼續走出供應科技時 , 我們就會有工作 , 如果我們真的想減少能源消耗 , 因為我們會需要較少的基礎建設 , 因為在供應方面就需要較少的基礎建設 。
now , this kind of consumercentric attitude is the reason why , when i reviewed 120 , 000 pieces of feedback that had been left on one of these sites over a threemonth period , 95 percent of them were five out of five .	現在 , 這有點消費主義的原因是 , 當我提到120000000個腳踏車被留在三個月內 , 其中一個網站中 , 95%是5%的 。
i'm using clamps and ropes and all sorts of materials , weights , in order to hold things in place before i varnish so that i can push the form before i begin , so that something like this can become a piece like this , which is just made from a single dictionary .	我正在使用伊斯蘭和繩索 , 以及各種材料的重量 , 為了把東西放在我疫苗之前 , 這樣我就可以把這個形式放到我開始之前 , 這樣東西就像這樣 , 只是從一個方向中製造出來的 。
she proclaimed both her importance and her family’s power by carving their names in stone , and even associated herself and her family with mythical heroism by carving illustrations of sigurd the dragon slayer .	她對她來說 , 她的身份和她的家人有力量 , 藉由把他們的名字帶進石頭 , 甚至和她的家人一起 , 帶著神奇的英雄 , 藉由保羅拉克拉斯的力量 。
and five minutes later , we're flying over paris , where leo eyharts is looking down at his parents , probably having some wine and cheese , and yuri's looking off to moscow , and they're probably eating borscht or something else .	五分鐘後 , 我們在巴黎飛過來 , 羅馬在他的父母下看著他的父母 , 可能有一些風和甜甜甜甜甜 , 尤其是看著摩托車 , 他們可能在吃飯或其他東西 。
she remembered , for example , when her mother had broken a leg and went into the hospital , and she had a lot of xrays , and two of them were leg xrays , which made sense , but six of them were chest xrays , which didn't .	舉個例子 , 她媽媽在醫院裡破了一條腿 , 走進醫院 , 她有很多x光 , 兩者是腿xxxxy , 但六個是胸腔 。
the hope is that they will help transform access to care , the health picture in impoverished areas , and even the way medicine itself is learned and practiced , and that they will become pioneers in our global reach for universal health coverage , surely a tall order .	希望是 , 他們會協助改善醫療照護、醫療照護照護的照片 , 甚至醫學本身是學習和練習的 , 他們會成為我們全球衛生平均健康平均健康平均的管理者 , 確保有機會 。
you look up , halferased chalkboard , you can see that perfectly written cursive alphabet , the pulldown maps , you can hear , tick , tick , tick , ticking on the wall , that industrial clock .	你看來 , 半球板 , 你可以看到 , 完美地寫曲線 , 紫外線地圖 , 你可以聽見 , 小小小小 , 按鈕 , 在工業街上 , 工業區的標準 。
we've developed 3dprinted , lowcost hardware that comes in at less than five dollars to produce , which can then be clipped onto a smartphone and makes it possible to get views of the back of the eye of a very high quality .	我們已經開發了3d列印機 , 低量的硬體 , 比起5美元的生產 , 這樣就可以在智慧手機上爬上 , 然後把它看成很高的平等 。
the audience wants , no , needs , to see the tension of the dramatic irony broken either by the scary person jumping out of the shadows or by someone finally revealing someone's true identity and clearing up the confusion .	觀眾想 , 不需要 , 去看戲劇諷刺諷刺的意見 , 不論是嚇壞人逃離陰道 , 或是終於有人終於重新定義別人的身份 , 清晰的困境 。
so among the books that jane sent us both to read on female friendship was one by a woman we admire greatly , sister joan chittister , who said about female friendship that women friends are not just a social act , they're a spiritual act .	所以 , 在日本的書中 , 我們在女性友誼上讀書的書是一位女士 , 我們很高興 , 妹妹妹妹 , 說 , 男女朋友不僅僅是社會活動 , 他們是精神活動的活動 。
more so , i became very interested , as i was facing my own personal dilemmas and questions , i became immersed in the study of the islamic revolution how , indeed , it had incredibly transformed the lives of iranian women .	所以 , 我變得非常感興趣 , 當我在面對我個人分子和問題時 , 我就開始在伊斯蘭革命研究中 , 伊斯蘭革命的研究中 , 很感興趣 , 伊朗女性的生命 。
once a year , the only thing that went to the market was the cattle that we produced , and we made trips of about 45 days to reach the slaughterhouse , bringing thousands of head of cattle , and about 20 days traveling back to reach our farm again .	一年後 , 我們所創造的唯一東西就是我們生產的洞穴 , 我們做了大約四十五天的時間 , 到達奴隸隸隸 , 帶了數千個洞穴 , 大約20天 , 回到我們的農場 。
you can see here , the blue dots on the top , the light ones , those are the people in the study in pnas that you wanted to be on . and the red ones are the ones , the pink ones on the bottom are the ones you didn't want to be .	你可以看到 , 藍色的點 , 最頂端的光線 , 那些是你想要研究的人 。 而紅色的紅色人是你所想做的 , 紅色的 , 最底部的皮膚是你不想做的 。
and so this would essentially increase a male's confidence in paternity , because a dominant or some other male wouldn't be able to target the female and bully their way in at the fertile point in the cycle .	所以 , 基本上 , 這會增加一個男性的信心 , 因為少數或少數的男性 , 或其他男性不會被教導雌猩 , 尤其是雌猩 , 牠們在循環上 , 牠們在循環中產生的作用 。
so , yeah , i get it , with , like , the weird appliances and then the total absence of conventional instruments and this glut of conductors , people might , you know , wonder , yeah , " is this music ? "	所以 , 是的 , 我得到了它 , 比如 , 奇怪的應用程式 , 接著 , 傳統設備的建設 , 人們可能會想: 「 嗯 , 嗯 , 嗯 , 音樂是音樂嗎 ? 」
the reassuring thing about this particular survey was , when it was pointed out to people how far their estimates were from the actual data , some of them — not all of them — seemed to become more willing to consider increases in foreign aid .	關於這個特殊的目的是 , 當人們指出他們的估計是如何從實際數據中獲得最遠的估計數據 , 有些人 , 似乎不會被視為移民 。
that sense of belonging was really key , and it showed up in a remarkable , beautiful way one day when we were in the johannesburg airport , waiting to go through customs on our way to botswana for a service learning trip .	這感覺是非常關鍵的 , 它在一個令人難以置信的、美麗、美麗的、有一天 , 當我們在jothurururururururururururururururururburttttttttttttttttttttartttttarttttttttururururbururururururururururururururur
so if you think about robots that maybe could move sandbags and could help build levees , or we could think of robots that built out of soft materials and worked together to shore up a collapsed building so just the same kind of rules in different kinds of bodies .	所以 , 如果你想到機器人可以移動沙漠 , 能協助建造葉子 , 或是用軟體製造出來的機器人 , 我們能想出從軟體的軟體中建立的機器人 , 一起合作 , 把一組合起來 , 用不同的身體來組合 。
in his 91page decision to overturn dassey's conviction earlier this year , the judge made a big deal about the fact that dassey had no parent or other allied adult in the interrogation room with him .	在1991年 , 決定要讓達爾文的建議 , 法官在今年 , 法官做了一個大問題 , 法官沒有父母或其他的成人 , 與他之間的聯繫 。
but the thing is that the refugees have stayed for a longer time , and the french government has managed to seal off the borders better , so now the jungle is growing , along with the despair and hopelessness among the refugees .	但重點是 , 難民持續持續長一段時間 , 法國政府管理管理得更進一步 , 所以現在 , 法國政府已經在成長 , 與難民的成長 , 同時也充滿希望 。
but i got to produce and host breakthrough programming for women , while at the same time , remaining silent about sexual harassment and listening to consultants who were hired to advise me about my appearance .	但我必須為女性創造並且誠實的突破 , 同時 , 同時 , 留下了關於性騷擾的沉默和傾聽 , 傾聽我的應用 。
you can find this mouthpart on ants from the hymenoptera order , grasshoppers and crickets of the orthoptera order , dragonflies of the odonata order , and beetles of the coleoptera order .	你能從物理學院找到這隻嘴巴 , 祖母和麥克風暴 , 乾燥的味道 , 乾燥的味道 , 乾燥的味道 。
so , not exactly what i was hoping for , but off i went up the stairs , down the hall , past the 'real' firefighters , who were pretty much done putting out the fire at this point , into the master bedroom to get a pair of shoes .	所以 , 不是我在想什麼 , 但在樓梯上樓梯下 , 過去的火焰家 , 當時的火災者 , 他們在此刻就把火燒放到火災中 , 進入大樓上 , 帶著一雙鞋子 。
the worm grew to adult size within it , but it needs to get into water in order to mate , and it does that by releasing proteins that addle the cricket's brain , causing it to behave erratically .	木頭在裡面長大 , 但它需要把水放進水中 , 把蛋白質上 , 把蛋白質釋放到水中 , 把蛋白質釋放出來 , 導致它的腦袋 。
rng: the prohibition in our constitution of cruel and unusual punishments was a response to a pamphlet circulated in 1764 by the italian jurist cesare beccaria .	里斯:在我們的建議中 , 我們所說的慈善機構和不尋常的懲罰是對付一條路徑的回應 , 在176年 , 由義大利亞的法官的評論 。
people survive because of people like malak , who , despite sustaining a severe burns injury in the line of duty , the first thing she did when discharged from hospital was to go back caring for small children .	人們活下來 , 因為像馬拉克這樣的人 , 儘管是維持一個秘密的旅程 , 是因為她在荷蘭的第一件事 , 她在醫院的第一件事 , 她從醫院回來 , 帶回小兒童 。
this was a sevenweek cruise , and this is us , having made our own maps of about 75 , 000 square kilometers of the seafloor in seven weeks , but that's only a tiny fraction of the seafloor .	這是一個七週的基礎建設 , 這是我們自己的地圖 , 製作了我們自己的地圖 , 大約七十五萬五萬平方公尺的地圖 , 但這只是一個小小的海底 。
an aviation checklist , like this one for a singleengine plane , isn't a recipe for how to fly a plane , it's a reminder of the key things that get forgotten or missed if they're not checked .	一項邀請克里斯 , 例如這個計畫 , 不是為了如何飛飛飛飛飛飛飛飛機 , 它是一部分的關鍵事 , 如果他們沒有碰撞 。
and the genes it turns on includes antioxidant genes , genes i call carrotgiver genes , whose protein products actually help other proteins to function well to fold correctly and function correctly .	基因發現 , 基因的基因 , 我稱之為 「 二氧化碳基因基因基因 」 的基因 , 其實是用其他蛋白質來幫助其他蛋白質 。
they cram them onto cots , put all your personal belongings in a plastic garbage bag , stick it underneath , and put you on the floor of an entire sports arena , or a gymnasium .	他們把這些人放到海岸上 , 把你個人化在塑膠垃圾桶裡 , 黏著它的內部 , 把你放在整個運動室裡 , 或是一個gdna 。
i would like to tell you a story connecting the notorious privacy incident involving adam and eve , and the remarkable shift in the boundaries between public and private which has occurred in the past 10 years .	我想要告訴各位一個故事 , 與意識隱私的隱私活動 , 進化了一步 , 進化了一步 , 以及在公共和私人之間的共同轉變 , 在十年間 , 已經發生了 。
and what i admire and appreciate about this project , aside from the fact , including the fact that it's based on real human need , is that it's a fantastic example of courage in the face of a sea of irrelevance .	我對這個計畫感到很感興趣 , 除了事實上 , 包括人工需求的事實 , 包括人工需求的事實是 , 這是一個很棒的例子 。
perception of the internal state of the body isn't about figuring out what's there , it's about control and regulation keeping the physiological variables within the tight bounds that are compatible with survival .	感知身體的內部形態並不在於控制和規則 , 會讓物理變異在身體內的視覺變異 。
okay , so what ? in fact , the so what is , in the brain , changes in neural activity , the things that make your brain work , the things that make your software work in your brain , are tightly correlated with changes in blood flow .	嗯 , 嗯 , 事實上 , 事實上 , 大腦的變化 , 改變神經活動 , 使大腦運作 , 讓你的大腦運作 , 使你的軟體工作 , 使你的軟體在血液流流動 。
growing up in warsaw in russianoccupied poland , the young marie , originally named maria sklodowska , was a brilliant student , but she faced some challenging barriers .	在俄國的戰爭中 , 成長在俄國的戰爭中 , 年輕的瑪麗亞 , 原始是瑪麗亞的名字 , 名叫瑪麗亞的名字 , 是個很棒的學生 , 但她面對一些挑戰障礙障礙障礙 。
rives: so that's " close encounters , " and the main character is all worked up because aliens , momentously , have chosen to show themselves to earthlings at four in the morning , which does make that a very solid example .	理由:所以這就是 「 近期的英雄 」 , 而主要角色都是由外星人所運作的 , 因為 , 瞬間 , 瞬間 , 必須展示自己在凌晨四個早上四點 , 這樣做是非常複雜的例子 。
and for all those years , i've had an absolutely passionate and sometimes not popular belief that this violence is not inevitable , that it is learned , and if it's learned , it can be unlearned , and it can be prevented .	多年來 , 我有絕對熱情的熱情 , 有時也沒有受歡迎的信念 , 這個暴力是不可避免的 , 如果它是學會 , 它可以被阻止 , 無法預防 。
in 1983 , " days of our lives " ' stefano dimera died of a stroke , but not really , because in 1984 he died when his car plunged into the harbor , and yet he was back in 1985 with a brain tumor .	在1983年 , " 我們生活 " 史蒂芬·奧特·奧爾德德德德德德德德德·奧爾德德德斯死了 , 但在1984年 , 他死於哈佛的傷害 , 但他在1985年 , 他在大腦腫瘤的腫瘤 。
even within the civil rights movement , baldwin could sometimes feel like an outsider for his choice to live abroad , as well as his sexuality , which he explored openly in his writing at a time when homophobia ran rampant .	即使在公民運動中 , 嬰兒們有時會感覺像一個外面的選擇 , 如同他的性戀 , 他在寫作時開放了一陣子 。
the following two parts , " purgatorio " and " paradiso , " continue dante’s journey , as he scales the mount of purgatory and ascends the nine celestial spheres of heaven .	追蹤了兩個部分 , 「 保守者 」 和 「 癱瘓 」 的旅程 , 他說: 「 持續下去的旅程 , 就如同他所謂的 「 護士 」 , 及 「 愛滋病毒 」 。
what this program does is produces fluorescent proteins in a rhythmic fashion and generates a small molecule that allows bacteria to communicate and synchronize , as you're seeing in this movie .	這項計畫在一個節奏中產出的蛋白質 , 並產生一個小分子 , 讓細菌能讓細菌溝通和合成 , 來溝通和合成 , 就像你在電影中看到的一樣 。
we're looking for images that shine an uncompromising light on crucial issues , images that transcend borders , that transcend religions , images that provoke us to step up and do something in other words , to act .	我們正在尋找一個不可思議的圖像 , 用關鍵議題、圖像來呈現的圖像 , 圖像 , 轉譯者 , 轉化宗教 , 圖像讓我們走出去 , 換句話說 , 做些事情 。
and it was only in 1959 that a german team , after spending 20 years in search of these molecules , discovered , identified , the first pheromone , and this was the sex pheromone of a silk moth .	只有1959年 , 一個德國團隊 , 花了20年的時間 , 去尋找這些分子 , 發現了 , 最早的phone , 第一個phone , 這是一個天文分子 。
the blood circulatory system , while seemingly mundane , is essential for you to survive , providing oxygen and nutrients to your cells , and removing waste and carbon dioxide .	血液循環系統 , 雖然似乎似乎很不可思議 , 對你存活 , 提供氧氣和營養的氧氣和碳 。
for comparison's sake , the united kingdom , which is a country with about one fifth the population of the united states , and about half the size of the state of california , has 54 hospice and respite centers .	比方說 , 美國國王的假設 , 這是一個國家 , 約五十五個國家 , 美國有一半在加州的加州 , 約五十個州 , 有54個醫院和衛生中心 。
well since then , i just thought that i've been really privileged to go to over 2 , 000 schools in my country village schools , government schools , municipal schools , ivy league schools i've been invited by most of them .	從那時開始 , 我覺得我很榮幸去了超過2萬個學校 , 來自我國家村莊的村莊 , 政府學校、政府學院、私立學校、大學的學校 , 我被大部分人邀請 。
but remember , this is taking place in our strange , weird world , and so inevitably the ability to download these video clips to , you know , your ipod or your zune gives you the ability to turn it into entertainment .	但 , 記住 , 這是我們奇怪的世界 , 奇怪的能力 , 所以 , 顯然 , 可以把這些影片傳到這些影片上 , 你的ipod或你的ipod , 給你進入娛樂的能力 。
more importantly , when you talk to the children , when they're interviewed on television , even away from mr . pai , they say two things over and over again , that help them learn in his class: learning is fun , and learning is multiplayer .	更重要的是 , 當你與孩子交談時 , 當他們在電視上訪問時 , 即使是來自馬里斯.巴西 , 他們說了兩件事 , 再次 , 幫助他們學習是有趣的 , 學習是多麼的 。
we've been surrounded by images of space our whole lives , from the speculative images of science fiction to the inspirational visions of artists to the increasingly beautiful pictures made possible by complex technologies .	我們已經經歷過我們整個空間的圖像 , 從科學的特徵圖像 , 到靈感圖像 , 到藝術家的靈感 , 來源自於複雜的科技 。
a couple of months before the campaign started or any of this happened to me , i went to a tedx event in oxford , and i saw zelda la grange speak , the former private secretary to nelson mandela .	幾個月前 , 營地開始或任何事情發生在我身上 , 我去了一場tedxalx事件 , 然後我看到了歐洲的tedxalxalttaltaltalkalalallalaladladla 。
but for them , anatomy isn't just something to memorize , but a base from which to understand the human body on a meaningful level ; to depict it in ways that we can relate , whether it be through cartoons , body painting or street art .	但對於他們來說 , 脂肪不僅是為了記憶而是從這塊土壤了解人類身體的身體 , 了解人類身體的身體 , 去探測它 , 我們能透過碳、身體繪畫或藝術 。
that if we involve them in their education , if we have them discuss the real issues that they confront that our whole society confronts and if we give them skills that enable them to engage the real world , that magic will happen .	如果我們把他們放在教育中 , 如果我們把他們討論到我們整個社會的信念 , 如果我們給他們技能 , 才能讓它們參與真實世界 , 數學會發生 。
in the 1930s , if any of you wanted to make a movie , you had to work for warner brothers or rko , because who could afford a movie set and lighting equipment and editing equipment and scoring , and more ?	在1930年 , 如果你想要製作一部電影 , 你必須為戰爭兄弟或rk公司工作 , 因為誰能接受一部電影 , 光譜和編輯設備 , 更能用更精彩的設備來做些什麼 ?
and at its core , the art of funding the work means that we have to truly believe that the purpose and the privilege of our work is to provide people with an extraordinary way to use their wealth that will change people's lives .	在這個工作中 , 基金會藝術的意思是 , 我們必須相信目的和我們工作的目的是 , 提供人們一種不凡的方式 , 來改變人們的生活 。
the pancreas still sends out insulin , but cells , especially muscle cells , are less and less responsive to it , so blood sugar fails to decrease , and blood insulin continues to rise .	胰島素仍然會發出胰島素 , 但細胞 , 尤其是肌肉細胞 , 較少的反應 , 所以血糖失敗 , 所以血糖會持續下降 , 血管持續增加 。
in my mind , this is what leadership is all about: a mission to listen with empathy to the craziest of ideas , the hopes and aspirations of a younger generation , who are just looking for a chance to be better and to make our country better .	在我心中 , 這就是領導者的任務 , 聽著同理心的同理心 , 希望和一個年輕世代的年輕世代 , 希望能成為更好的機會 , 想要讓我們的國家變得更好 。
nelson mandela i take a little piece of limestone from robben island prison , where he labored for 27 years , and came out with so little bitterness , he could lead his people from the horror of apartheid without a bloodbath .	尼爾曼曼曼德拉 , 我從羅伯州州州拿了一小塊獅子 , 在那裡 , 他在實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室實驗室 , 他可以從沒有血液氣氣氣球的角落領導 。
you think about whatever your life has been , however many obstacles you have faced in your life , at critical junctures you always knew there was a predictable connection between the effort you exerted and the result you achieved .	想想你人生中所面臨的任何障礙 , 不論你在人生中有多少障礙 , 在批判判判判判判判判判判判判中 , 你總是知道 , 效果與你所經歷的結果 。
the cause of that crash , it turned out , was an inexpensive rubber oring in the booster rocket that had frozen on the launchpad the night before and failed catastrophically moments after takeoff .	結果是 , 結果是一場很昂貴的橡膠或在瓶子上 , 穿著閃爍的岩石 , 在晚上 , 在晚上 , 失敗的時刻 。
thulasiraj ravilla: becoming blind is a big part of it , but i think it also deprives the person of their livelihood , their dignity , their independence , and their status in the family .	湯瑪拉維亞:收到盲目是大部份的一部分 , 但我認為 , 它也描述了他們活在生活中的人 , 他們的尊嚴 , 他們的尊嚴 , 他們的獨立 , 以及家人 。
and richard meier , who was one of my teachers , kept coming over to my desk to give me criticism , and he would say , " bill , you've got to understand solar energy has nothing to do with architecture . "	richardii , 他是我的老師 , 一直到我桌上 , 給我犯罪主義 , 他會說: 「 bill , 你必須了解太陽能能能能不能用建築來做 。 」
the results implied that the striatum , which , for sure , is involved in compulsivespectrum disorders , is also involved in human social connection and our ability to not human social connection , but our ability to connect .	結果 , 改善了統計數據 , 確保 , 進化了複雜的殘疾障者 , 也包括人類社會連結和能力 , 同時也包括人類連結的社會連結 , 但我們無法連結的能力 。
she rode to the mountains on a cloud , then continued on foot passed gateways and arches until she reached one marked “beyond mortals” hanging over a silver bridge .	她在雲端的山頂 , 然後繼續在腳踏車上腳踏車 , 直到她接觸到一個馬鈴薯 , 直到她接觸到一個星球的 「 youtube 」 。
so i went over to the manager of the ambulance company and i told him , " please , whenever you have a call coming into our neighborhood , we have 15 great guys who are willing to stop everything they're doing and run and save lives .	所以 , 我去了保羅公司的管理員 , 我告訴他: 「 拜託 , 請你來到我們的鄰居 , 我們有十五個偉大的人 , 他們會停止工作和拯救生命 。
as well , we could characterize the fungal receptor receiving those signals and part of the underlying reaction occurring within the fungus and leading to its direct growth toward the plant .	嗯 , 我們可以把資金感應器接收到這些訊號和一部分 , 在基礎上 , 在基礎上 , 導致植物成長 。
some of the effects of malnutrition during pregnancy were immediately apparent in higher rates of stillbirths , birth defects , low birth weights and infant mortality .	在預防中 , 某些效應是馬上出現在更高的比率上 , 嬰兒死亡率、鳥類、乳癌、乳癌、較低的鳥類 。
somebody once said , al qaeda does not have a return address , so if they attack us with a nuclear weapon , what's the response , and to whom is the response ?	有人說 , 阿拉克拉克沒有加上癮 , 所以如果他們用核武器來攻擊我們的核武器 , 什麼是反應的 , 誰是反應 ?
wouldn't it be nice if intestinal gas came embodied in visible clouds , so she could see that her really quite inoffensive pop had only barely grazed my face before it drifted away .	如果森林氣體在可見的雲端上升 , 所以她可以看到她真的很高興的詩人 , 所以她真的很高興的詩 , 只剩下我的臉 。
now , that's a pretty bold statement , but if you take nothing else away from this talk , i actually want you to remember that while blockchain technology is relatively new , it's also a continuation of a very human story , and the story is this .	這是個很棒的狀態 , 但如果你從這場演講中拿不到任何東西 , 我真的希望你們記得 , 當街區科技是相似的 , 它也是人類的故事 。
however , if a video is there that everything was explained to you , and you have it all in the video file , it'll be much less likely that some hotshot lawyer will take this case on contingency , because it won't be nearly as good a case .	然而 , 如果一個影片是 , 所有東西都向你解釋了 , 你都有影片檔案 , 它會比較不喜歡 , 有些熱情的法律師會用這個案例 , 因為它不算是好事 。
and i think , when we think about the language of immigration and we start hearing words about enemies and militarization , i think the real question is: how do we convince all americans to understand what you say that more unites us than divides us ?	我想 , 當我們想到移民語言時 , 我們開始聽到 「 敵人和軍事化 」 的語言 , 我們認為真正的問題是:我們如何相信所有美國人 , 來了解我們所說的 , 遠遠遠遠遠遠遠遠遠遠遠遠遠遠遠遠遠遠遠離我們 ?
we need employers to let go of outdated hiring practices and embrace new ways of identifying and cultivating talent , and candidates can help by learning to tell their story in powerful and compelling ways .	我們需要僱主去除了隱私的基礎和賦予新方法 , 來辨識和規範和規範 , 並協助學習故事 , 來告訴他們有力量和複雜的方式 。
remember , our evolutionaryconserved sequences we're using on this array allow us to detect even novel or uncharacterized viruses , because we pick what is conserved throughout evolution .	請記住 , 我們的演化經濟增長了我們在這個時代使用的序列 , 使我們偵測到即使是非凡的病毒 , 因為我們選擇了什麼是透過演化的演化 。
how can you help ? you can become active , make noise . you can write a letter to your government and tell them that we need to focus on these very misunderstood creatures . volunteer your time to spread the word . spread the word .	你要如何幫助 ? 你能成為活躍的 , 你可以寫一封信給你的政府 , 告訴他們我們我們需要專注於這些非常不可思議的生物 。 志工們花時間去傳播這個字 。
they ambled through the forests and savannas using their strong arms and sharp claws to uproot plants and climb trees , grazing on grasses , leaves , and prehistoric avocados .	他們在森林和沙漠使用了強大的手臂和鯊魚 , 來爬上植物和爬樹木 , 把草草草放在草草草上 , 留下 , 留下 , 留下 , 保存 。
so if you can smuggle them into the e . u . , there are very handsome profits to be made , and i want to show you this to demonstrate the type of resources available to these groups .	所以 , 如果你能把它們放進美國 , 這裡有很大的手勢 , 我想要展示給你們看 , 來顯示這些資源的類型 。
and there i was chased by a pack of feral dogs on the dock , and the lead dog bit me on the ass , requiring me to go to a strange portuguese clinic and receive an ass shot .	然後我把一塊珊瑚狗帶著一塊腳踏車 , 領導我 , 把我帶到一個奇怪的報告上 , 請我去參加一個奇怪的報告 。
and everyone who's in this room , and everyone who's watching this out there on the web , i think , has a duty to demand of their politicians that we make policy based on scientific evidence and on common sense .	而這間房間的每個人 , 看著這個網站的人 , 我認為 , 我們有責任去要求政治家 , 我們在科學上做出政客 , 根據科學證據和共同感知 。
it helped that it was an event that pulled everybody together , but it was a new way of doing things that was enabled by the internet and a lot of the other things that were going on , and i want to talk a little bit about what those new principles are .	它能幫助大家聚在一起 , 但它是一種新方法 , 透過網路和許多其他事情 , 我想要談談的是 , 關於這些新原則的新原則 。
and when this highly unproductive session is over , you go back to your desk , and you stand at your desk and you say , " boy , i wish i had those two hours back , like i wish i had my chair back . "	當這個高度不受教育時 , 你回到你的桌子 , 你回到你的桌子 , 你站在你的桌上 , 你說: 「 男孩 , 我希望我有兩個小時 , 像我一樣的椅子 。 」
so the first batch of computers are being installed later this summer , and we're helping dr . zullinger develop some strategies around how we might connect the classroom and the home to extend learning beyond the school day .	所以 , 電腦的第一批電池在暑假後被送回來 , 我們正在協助乾燥 , 培訓了一些策略 , 我們如何在課堂和家中學習的課程 。
i see this as an ongoing process involving constant learning , and i'm confident that i'll be able to add value down the line if i continue building empathy and understanding through engaging with unfamiliar perspectives .	我看到這是一種演化過程 , 促進學習的過程 , 我相信我能夠把價值觀放在線上 , 如果我繼續創造同理心 , 透過不熟悉的觀點 。
infection rates climbed , and when treatment became available in the west , treatment that remains our most potent weapon against this virus , it was unaffordable to the public sector across africa .	感染率攀升 , 當治療變成了我們最有能力的治療 , 治療 , 阻止我們最貧窮的武器 , 反對這個病毒 , 它不可避免了非洲各地的公共昆蟲 。
early data shows that restorative justice builds empathy ; that it reduces violent reoffending by up to 75 percent ; that it eases ptsd in survivors of the most severe violence .	早期的資料顯示 , 恢復正義建立同理心 , 它會減少暴力的效率 , 降低到75% ; 它會留在最安全的倖存者中 。
and that's what this whole day is about , to learn from the folks speaking , and we profile these people on live your legend every day , because when ordinary people are doing the extraordinary , and we can be around that , it becomes normal .	而這整天是關於學習的 , 我們每天都在生活在你的腿上 , 因為當初 , 人們每天都在做你腿時 , 我們也能在做非常不凡的事 , 因為當初 , 人們每天都在做這件事時 , 我們也能成為正常的 。
and in france , they have a regulatorapproved although still experimental process where they print two parallel tracks of foam insulation and pour concrete in the middle to create solid stone .	舉個例子 , 他們有一套規劃器 , 還在實驗過程中 , 他們列印出了兩隻腳踏車的腳踏車 , 並在中間創造出獨特的石頭 。
