maybe you've thought about them , too .	或許你認為 , 太多了 。
and other times she wouldn't be fast enough , so she'd be running and running , and she wouldn't get to the house and the poem would barrel through her and she would miss it and she said it would continue on across the landscape , looking , as she put it " for another poet . "	另一次她不會夠快 , 所以她不會跑得夠快 , 然後她不會得到房子 , 然後她不會得到房子 , 然後她會把房子放到她身上 , 然後她會走到地上去 , 她說: 「 牠會在地上去 。 」
so let's say for instance that you're on your way to your best friend's wedding and you're trying to get to the airport and you're stuck in terrible traffic , and you finally arrive at your gate and you've missed your flight .	咱們說你在你的路上是最好的朋友 , 我們試著把你拿到空氣 , 然後你試試到空氣 , 然後你試一下 , 你最後的車子 , 你最後的車子 。
this is an avian quarantine facility where all imported birds coming into america are required to undergo a 30day quarantine , where they are tested for diseases including exotic newcastle disease and avian influenza .	這是一個證據 , 全全全全新的生態系統 , 將近三分之三十四分之一 。
in santiago itself it could be santiago , it could be mecca , it could be varanasi , it could be kyoto , it could be that threshold you've set for yourself , the disturbing approach to the consummation of all your goals .	在沙漠中 , 可能是舊的演算法 , 它可能是很奇怪的 , 它可能是很奇怪的 。
when you're faced with brutality , whether it's a child facing a bully on a playground or domestic violence or , on the streets of syria today , facing tanks and shrapnel , what's the most effective thing to do ?	當你面對美麗時 , 不論是孩子在玩遊戲上 , 不論是玩耍的暴力 , 或是在街上 , 現今的街頭或街道 , 今天的街道 , 現今 , 街上最有效的暴力 , 最有效率是最有效的 ?
and we can create healthier foods without compromising taste , because we can measure the response to different sweeteners and find the sweetener that gives the response that's more similar to the response from sugar .	我們能創造健康食物的食物 , 除非我們能測量的反應 , 因為我們能測量的反應 。
now i'm going to describe to you a study i did with gur huberman , emir kamenica , wei jang where we looked at the retirement savings decisions of nearly a million americans from about 650 plans all in the u . s .	我現在要描述我做了研究我做了研究的 , 鳥類 , 鳥類 , 我們邀請請大家看看我們在美國 , 美國的美國決定 。
pm: does she ride it ? mk: well , that's a challenge with not being able to move her right arm , but i think with something i know about , velcro , we might be able to get her back on the bike , velcro her right hand up onto the handlebar .	馬:她是嗎 ? 嗯 , 嗯 , 我覺得這是個挑戰:我和她一起移動 , 但我覺得我和她分享的東西 , 或許我能從她的手臂上回饋 。
too human for some , like conservative muslim theologians who maintain that the account of his wanting to kill himself shouldn't even be mentioned , despite the fact that it's in the earliest islamic biographies .	許多人來說 , 像是 「 生物學家 」 的主題 , 他認為他想要殺他想要殺他 , 他想要殺害他 , 儘管男性 , 儘管男性 , 儘管是男性 。
beginning in the late 19th century , researchers hypothesized that cognitive abilities like verbal reasoning , working memory , and visualspatial skills reflected an underlying general intelligence , or g factor .	在19世紀開始 , 研究者物理學家 , 同理由 , 像是 「 性別 」 的理由 , 我努力努力努力工作 , 視覺基礎基礎基礎基礎的技能 。
cl: i search for the truth in this eternal quest my passion's not fashion , you can see how i'm dressed psychopathic words in my head appear whisper these lyrics only i can hear computer: art .	克里斯:我在這個時代最熱愛的真相 , 你不能看到我腦袋 , 你無法看見我在我的腦袋裡 , 我無法看見我腦袋裡的文字 。
if you compared detroit with a city of a northern european example and munich is not a bad example of that , with the greater dependence on walking and cycling then a city which is really only twice as dense , is only using onetenth of the energy .	如果你和北美洲的城市相同 , 穆斯蘭的例子並不是壞事 。
for four years , we have pushed through countless meetings to convince and never give up to convincing that this park isn't just for beautification or recreation: it must help the city deal with water , it must help the city confront climate change .	第四年 , 我們從未曾遇到任何地方 。
water and electricity supply are as unpredictable as the weather , and growing up in these tough situations , at the age of 17 , i was relaxing with a couple of friends of mine in winter , and we were sunbathing .	水和電力通常是不可思議的 。
during the many months of heart infections and kidney infections after my fall , at the very edge of survival , simone and i faced the fundamental question: how do you resolve the tension between acceptance and hope ?	在我的心臟中有幾個月的心臟中 , 腎臟病病 , 在我的心臟中 , 我面對問題:你面對的問題:你如何面對問題:你如何面對的問題:你如何做決定 ?
and the market research , consumer research , asking the boomers and gen y what it is they would like , what they would like to live in , tells us there is going to be a huge demand and we're already seeing it for more urban lifestyles within suburbia .	市場研究人員 , 會問身體和氧化碳 , 牠們會像這樣 , 牠們會生活在哪裡 , 告訴我們 , 我們有很大的祖母 , 告訴我們 , 我們已經看到了大量的生命 。
and the consensus is of a very simple principle , that in a diverse plural democracy like india you don't really have to agree on everything all the time , so long as you agree on the ground rules of how you will disagree .	宗教是一件非常簡單的原則 , 在印度的文化中 , 像印度人一樣 , 像是印度人一樣 , 不是你在地面上的任何地方 , 只要你在地圖上的任何地方 。
his name is roger milliken . and mr . milliken agreed , and dr . robicsek agreed . and dr . robicsek visited and delivered the lecture and it was a dazzling success .	他的名字是 「 羅里斯 」 的 。
and if you look down into it , there's this sort of dam past the spadix , flies get attracted by the heat which is boiling off volatile chemicals , little midges and they get trapped underneath in this container .	如果你把它放到它 , 過去是過去的 。
one hundred thirtyfour commissions and semiautonomous government bodies , all of which have directors and the cars . and the final thing , this is addressed to mr . bono . in his work , he may help us on this .	一百五百種種族群和感染的政府 , 全部都有重複 。
and then , finally , some of you recognize this young photo of pete best , who was the original drummer for the beatles , until they , you know , sent him out on an errand and snuck away and picked up ringo on a tour .	終於 , 有些年輕的照片 , 最佳的照片是最佳的 , 直到最初的水 , 直到你知道他 , 直到一個陌生人 , 直到他離開車上 , 直到一個陌生人 。
so if we think about this problem , the problem of creating something more intelligent than your own species , we might call this " the gorilla problem , " because gorillas' ancestors did this a few million years ago , and now we can ask the gorillas: was this a good idea ?	所以如果我們認為這個問題 , 創造出更多的蛋白質 , 我們可能稱之為 " 問題 " 問題 " 問題 " 問題 " ~ ~ 幾千萬年前 , 我們會問這個問題: 「 嗯 , 我們現在就不會問這個問題 ?
if i feel like things are starting to spiral , i make an appointment to see my therapist , a dynamic black woman named dawn armstrong , who has a great sense of humor and a familiarity that i find comforting .	如果我覺得事情有點像鳥 , 我製作了我的攝影 , 我製作了我的攝影 , 一名名名名字 , 黑人名為 「 黑人 」 的名字 。
when my mom's favorite lamp broke , i had to be there when she was trying to find out how and by who , because i had to defend myself , because if you're not , then the finger is pointed at you , and before you know it , you will be grounded .	當我媽媽最愛的網站時 , 我得要找到如何 , 因為她想要找到誰 , 因為我必須去尋找誰 , 因為我必須自己 , 是因為你自己自己 , 是因為你自己在地下 , 是因為你在地面前 , 那時 , 你必須知道 , 會在地下去 。
so this is my big idea: i want to take human pluripotent stem cells , grow them up in large numbers , differentiate them into cardiac muscle cells and then take them out of the dish and transplant them into the hearts of patients who have had heart attacks .	這是我最大的想法:我想要把人放在大量的細胞中 , 牠們會把它們放入肌肉 , 然後把它們放進肌肉 , 然後把它們送到肌肉 , 然後把它們送到病人身上 。
the third challenge i have when i talk about my son's murdersuicide is that i'm talking about mental health excuse me is that i'm talking about mental health , or brain health , as i prefer to call it , because it's more concrete .	第三個挑戰 , 當我談到我的兒童時 , 我不談論我要談論健康的經驗 , 對我來說 , 我談論健康、健康、健康、健康、健康、健康 。
the problem is that , although there are many good scientists working on what they think are human pheromones , and they're publishing in respectable journals , at the basis of this , despite very sophisticated experiments , there really is no good science behind it , because it's based on a problem , which is nobody has systematically gone through all the odors that humans produce and there are thousands of molecules that we give off .	問題是 , 儘管有許多科學家正在思考人類的哲學家 , 他們認為人類的哲學 , 他們在尊重視視視視視視視視視覺 , 在這個遊戲中 , 銀行的角色是非常好的 , 因為這個實驗中 , 不論是很棒的 。
and half a block away from janitor man , there's a group of goodfornothings who don't know no better , waiting for janitor man with rusted bicycle chains and imitation louisville sluggers , and if they don't find a cent on him , which they won't , they'll just pound at him till the muscles in their arms start burning , till there's no more teeth to crack out .	一半在監獄中 , 有一群好奇的一群人 , 他們不知道誰 , 等待詹姆士兵和詹姆士 , 我和詹姆士士士士兵 , 我和他一起邀請他 , 我和他一起參加 , 等待他 , 我不懂他 , 一群人士兵 , 很棒 。
and this story belongs not to any tribe but to all of humanity , to any sentient creature with the power of reason and the urge to persist in its being , for it requires only the convictions that life is better than death , health is better than sickness , abundance is better than want , freedom is better than coercion , happiness is better than suffering and knowledge is better than ignorance and superstition .	而這個故事是 , 不是任何人 , 但所有人都能與人類的創意 , 任何人都能依據它的權利 , 為了保持生命 , 為了保持生命的生命 , 比例如 , 比例來說 , 比例來說 , 比例來說 , 更有更好的影響 , 比起更好 , 更有更好 , 更容易 , 更有效 , 更容易 , 更有效 。
i think when we hear numbers like that , when we hear " 15 , 000 views , " and we see content like this , we just snap categorize it as being not as legitimate as a morning show that you'd hear on the radio or a talk show that you'd see on nbc or something but when " kinda funny " launched on patreon , within a few weeks , they were making 31 , 000 dollars per month for this show .	我覺得我們聽到的數字 , 當我們聽到1500000人 , 我們看到像這樣一樣 , 我們就看到像這樣 , 我們剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛聽到的 「 一萬美元 」 時 , 時 , 一千萬美金 , 一千萬美元 , 一千萬美元 , 我們看到了 。
and we reflect on the past decade of political and economic upheaval , of growing inequalities , and when we look ahead to the challenges of the climate emergency , increasing automation , an aging population , then i think the argument for the case for a much broader definition of what it means to be successful as a country , as a society , is compelling , and increasingly so .	我們在過去十年 , 政治和經濟的衝突 , 成長的成長 , 成長的成長 , 隨著我們觀察到氣候變遷的氣候變遷 , 對於氣候變遷 , 對於氣候變遷 , 例如 , 我看到氣候變遷的國家 。
you know , another woman on twitter that night , a new statesman writer helen lewis , she reviewed my book on public shaming and wrote that she tweeted that night , " i'm not sure that her joke was intended to be racist , " and she said straightaway she got a fury of tweets saying , " well , you're just a privileged bitch , too . "	你知道 , 另一位女士 , 她在公共寫書 , 她邀請了我的書 , 她邀請我的書 , 寫了我的書 , 寫: 「 晚上 , 晚上 , 晚上 , 晚上 , 晚上 , 晚上 , 晚上 , 她說 , 她說 , 她說: 「 很棒 。 」
before " rain man " came out in 1988 , only a tiny , ingrown circle of experts knew what autism looked like , but after dustin hoffman's unforgettable performance as raymond babbitt earned " rain man " four academy awards , pediatricians , psychologists , teachers and parents all over the world knew what autism looked like .	在《19888年》中 , 只有一個小小小的角色 , 只知道 , 是什麼樣子 , 但在愛滋病上 , 後來 , 後來 , 後來 , 在198888年後 , 阿拉伯伯伯伯特特特特特特特·阿拉伯利亞人在19888年來 , 世界各地 , 世界各地 , 世界各地 , 世界各地 , 世界各地的教授權主義者都知道 , 只有一個人 , 只有一個人 , 只有一個孩子們知道 , 只有一個人 , 只有一個人 , 只有一個孩子們知道 , 只有一個孩子們知道 , 只有一個孩子們 , 只知道 , 只知道
in fact , she became so annoying as she kept insisting on telling this story to her neighbors , to her friends , to other people in the community , that eventually a bunch of them got together and they made a bumper sticker , which they proudly displayed on their cars , which said , " yes , i'm from libby , montana , and no , i don't have asbestosis . "	實際上 , 她變成了她的鄰居的故事 , 告訴她這個故事 , 為了她的鄰居、她的鄰居、她的朋友、朋友 , 甚至在社區裡 , 其他社區中 , 甚至在社區 , 其他社區裡 , 其他社區 , 甚至是一群人一起合作 , 一起說: 「 嘿 , 』 , 不是 , 我從來 , 我從來沒有人 , 我從來 , 我從來沒有 。 」
it comes in a fiveounce portion of tilapia breaded with dijon mustard and crispy , broiled breadcrumbs and a steaming pile of pecan quinoa pilaf with crunchy , grilled broccoli so soft and sweet and charred and smoky on the outside with just a hint of chili flake .	它在五十五年內 , 加拿大西洋的報告 , 橋樑必須要花粉粉粉 , 布魯克斯和巴巴拉的麵包包包包包包包包包包包包包包包包包包包含了五分之一 , 花粉粉粉粉粉粉紅色 , 只需要花粉粉粉粉紅色 。
1976 , air france was hijacked , taken to entebbe , and the israelis not only did an extraordinary rescue , they did it partly because they had practiced on a physical model of the airport , because they had built the airport , so they built a model in the desert , and when they arrived at entebbe , they knew where to go because they had actually been there .	1976年 , 空氣是愛滋病 , 拍攝攝攝影機 , 攝影並不是一個非常昂貴的一部分 , 因為他們做了一部分 , 一部分 , 因為他們做了一部分 , 他們做了一部分 , 因為他們在空氣體模型的一部分 , 他們在空中建立了 , 因為他們在空中建立了一場 , 他們已經在飛機 , 他們已經已經有了 。
" it's going to transform your organization . i don't want to tell you about it now , but will you meet with me if i fly all the way to toronto ? " so i flew here , met down on front street east , and we sat in the boardroom , and i said , " right , here's my vision of getting men growing mustaches all across canada raising awareness and funds for your organization . "	「 我現在想要轉換你的組織 , 我不想告訴各位 , 但如果我跟我一起談到它 , 我跟我飛到街上 ? 」 我遇到: 「 街上街上 , 我遇到街道 , 這裡 , 我在這裡 , 這裡的街道 , 在這裡 , 我不想告訴你們 , 這裡 , 我應該要告訴你們 , 在這裡 , 我必須告訴你們 。 」
and so my real dream would be to take the public television series that we've created of the course it's available now , online , free for everyone anywhere in the world and to see whether we can partner with institutions , at universities in china , in india , in africa , around the world , to try to promote civic education and also a richer kind of democratic debate .	我真正的夢想是要把公共視為我們所創造的 , 我們已經創造了世界的創新 , 在網路上任何地方 , 在任何地方 , 在任何地方 , 不論我們能看到任何地方 , 在美國 , 任何地方 , 我們都能看到任何地方 , 在印度 , 在印度 , 世界各地 , 除非政府的教育 。
this takes flickr , georegistered imagery and uses photosynthlike processes to connect that imagery to our imagery , so i'm not sure if that's the one i actually meant to pull up , but but notice this is , of course , a popular tourist site , and there are lots of photos around here , and these photos are all taken at different times .	這個圖片 , 奇怪的影像 , 使用攝影機 , 來連結我們的影像 , 所以我不確確定我們的影像 , 所以我不確確定我們的圖像 , 所以我不確定 , 我不確定如果我在我們的圖像 , 我不確定 , 我不確定要把這些影像的照片 , 來 , 在這裏有許多不同的照片 。
to cope with the influx of refugees who are fleeing somalia , where there is famine and conflict , the un has built this area gridded out at left called the lfo extension to house more and more refugees who are arriving and occupying these white dots , which are actually tents which will slowly fill up the area over time .	除了燃料的燃料 , 那裡有毒品 , 在那裡 , 那裡有毒品和衝突 , 除了這個叫做 「 左邊 」 的 「 左邊 , 左邊的房子 , 叫做 「 左邊緣 」 的房子 。
some girl that we met on facebook never been in israel , born and raised in iran , lives in germany , afraid of israelis because of what she knows about us , decides after a few months of talking on the internet with some israelis to come to israel , and she gets on the plane and arrives at ben gurion and says , " okay , not that big a deal . "	有些女孩在臉上 , 我們從未見過 , 出生在伊朗人 , 生活在伊拉伯人 , 因為她知道她在網路上幾個月後 , 因為她知道她知道她在網路上幾個月後 , 她知道她知道她知道 , 她在網路上有幾個月後 , 她在網路上 , 不是很大的 。 」
and what i want to suggest is that , having talked to girls , because i just finished a new book called " i am an emotional creature: the secret life of girls around the world , " i've been talking to girls for five years , and one of the things that i've seen is true everywhere is that the verb that's been enforced on girl is the verb " to please . "	我想要說的是: 「 女孩 」 的新書 , 因為我剛剛完成一個新的書: 「 我是個情緒 」 的創意: 「 世界各地的人生 。 世界各地的人生 , 我有五年來談論 , 世界各地的人生 , 我在世界各地的人生中 , 我才剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛提到的新書 。
but women who did have children , who went to go get this procedure , were told they were too young , or they didn't have enough children , which is very interesting , because the legal requirements in my state for getting this kind of surgery were , " be at least 21 years old , " " appear of sound mind , acting of your own accord , " and " have a 30day waiting period . "	但婦女做了孩子 , 誰就去了 , 他們告訴他們太少 , 她們太有趣 , 因為他們不夠有趣 , 是因為我的國家 , 非常有趣 , 是因為我的國家 , 非常有趣 , 很有趣 , 最有趣 , 最有趣 , 最有趣 。 」
ultraendurance was once thought to be harmful to human health , but now we realize that we have all these traits that are perfect for ultraendurance: no body fur and a glut of sweat glands that keep us cool while running ; narrow waists and long legs compared to our frames ; large surface area of joints for shock absorption .	傳統來說 , 一旦認為我們有害怕的健康 , 但現在我們意識到 , 我們意識到 , 完美的傳統:沒有身體和肌肉 。
and then she did very well for many years on lithium , and then eventually , she was taken off her lithium to see how she would do without it , and she had another psychosis , and then plunged into the worst depression that i had ever seen in which she sat in her parents' apartment , more or less catatonic , essentially without moving , day after day after day .	然後她花了很多年的時間 , 最終她被放棄她 , 她把她放棄她 , 去看她怎麼做 , 然後她不會做另一種選擇 , 然後她不會做另一種選擇 , 然後她會做另一種選擇 , 然後她不會做另一種選擇 , 然後她在她身上 , 然後她有多少年後 , 還沒辦法看到她有更多的女兒 。
we now have these amazing tools to allow us to explore the unseen world things like deep sequencing , which allow us to do much more than just skim the surface and look at individual genomes from a particular species , but to look at entire metagenomes , the communities of teeming microorganisms in , on and around us and to document all of the genetic information in these species .	我們有很棒的工具 , 能夠讓我們探索世界各地的特殊工具 , 使我們做更多的技巧 , 才能做更多的技巧 , 看看每個人物種的物種 , 特別是來自各式各樣的物種 。
and then finally , kelly's play of brilliants added to that really some play , i think , of the skyline of hong kong , or perhaps the chandelier in the opera house , or in the theater here , which is the decoration , the icing on the cake , something playful , something that is just an addition to the architectural environment , i would say .	終於 , 凱特的演奏 , 我認為 , 有些玩具 , 我覺得 , 阿拉伯特的街道 , 或許在房間裡 , 或者在房間的房子裡 , 或是在房子裡 , 這裡 , 這裡的房子裡 , 這裡 , 有些人會在這個環境中 , 只是在工作中 , 一場演奏 。
one note on his death , which is so devastating , is that despite predicating the war on iraq on a link between saddam hussein and terrorism in 9/11 , believe it or not , the bush administration or the invaders did no planning , no prewar planning , to respond to terrorism .	他的死亡並不是因為他在伊拉克的戰爭 , 儘管我在伊拉克的伊拉克和伊拉克的戰爭之間 , 911 , 911 , 911 , 不論是911或911或911事件 , 不是相信他在伊拉克里斯蘭人民主義 , 不論是為了避免的 。
i essentially drag sledges for a living , so it doesn't take an awful lot to flummox me intellectually , but i'm going to read this question from an interview earlier this year: " philosophically , does the constant supply of information steal our ability to imagine or replace our dreams of achieving ?	我基本上把生活在生活中 , 所以它不會花很多時間來處理很多問題 , 我不會把很多時間轉換出來 , 但我要閱讀這個問題:我要讀到這個問題 , 我要從這個議題中讀到這個問題: 「 性別的問題 。 」
as a boy , all i wanted was to be accepted and liked by the other boys , but that acceptance meant i had to acquire this almost disgusted view of the feminine , and since we were told that feminine is the opposite of masculine , i either had to reject embodying any of these qualities or face rejection myself .	身為男孩 , 我想要成為一個概念 , 像其他男孩一樣 , 但我有意義的意義 。
in moldova , young women raised in institutions are 10 times more likely to be trafficked than their peers , and a russian study found that two years after leaving institutions , young adults , 20 percent of them had a criminal record , 14 percent were involved in prostitution , and 10 percent had taken their own lives .	在現代中 , 年輕婦女在他們的機構中有10倍 , 像他們的同事 。
on those sugar plantations , and on those tobacco fields , and on those rice plantations , and on those cotton fields were opera singers , jazz musicians , playwrights , novelists , surgeons , attorneys , accountants , professors , journalists .	在那些成功的計畫中 , 在這些農場上 , 在這些農場上 , 在這些農場上 , 在這些農場中 , 在這些領域中 , 音樂家的地點 , 音樂家 , 音樂家的音樂家裡 , 音樂家裡 , 音樂家裡 , 都沒有機會 , 音樂家、商業、商業家、商業家、商業家、商業家、商業家、商業家、商業家、商業家、商業家、商業家、商業家、商業家、商業家、商業家 。
there were no samples in this record , although i did look up on the internet last night , i mean several months ago , that " la di da di " means , it's an old cockney expression from the late 1800s in england , so maybe a remix with mrs . patmore from " downton abbey " coming soon , or that's for another day .	在這個記錄中 , 我在網際網路上看了幾個月 , 我說: 「 女兒 」 的意思是 「 女士 」 的意思 , 意思是: 「 拉丁丁丁格蘭克里斯蘭蘭·貝貝貝爾斯·貝貝貝爾·貝貝爾斯頓 , 當時我在網路上有一晚餐廳 。
during the twentieth century , we witnessed the atrocities of stalin , hitler , mao , pol pot , rwanda and other genocides , and even though the twentyfirst century is only seven years old , we have already witnessed an ongoing genocide in darfur and the daily horrors of iraq .	在十九世紀末 , 我們很希望一旦有一堆蛋白質 , 馬丁、阿拉伯 , 阿拉伯 , 阿拉伯 , 阿拉伯 , 阿拉伯 , 阿拉伯利亞 , 阿拉伯利亞 , 阿拉伯人已經被視為阿拉伯人 , 阿拉伯人 , 阿拉伯人 , 阿拉伯特·阿拉伯人 , 阿拉伯人 , 阿拉伯拉伯人民族群人 , 阿拉伯特·阿拉克拉伯特·阿拉伯特·阿拉伯特·阿拉伯特·阿拉伯人 , 阿拉伯人 , 阿拉伯人 , 阿拉伯特·阿拉伯拉伯特·
so when you see this march on washington in 1963 , when you look at that picture , where this is the march where martin luther king gave his famous " i have a dream " speech , 1963 , you don't just see a march and you don't just hear a powerful speech , you also see the painstaking , longterm work that can put on that march .	所以當你看到這個火星在1963年時 , 當你看著那張照片時 , 這張照片是火星的火星 , 我看到他的夢想: 「 火星 , 我有一個夢想給他的夢想 。 」
you know , i think that allowing somebody , one mere person to believe that he or she is like , the vessel , you know , like the font and the essence and the source of all divine , creative , unknowable , eternal mystery is just a smidge too much responsibility to put on one fragile , human psyche .	我認為 , 我允許某人 , 一位人 , 她相信他或她一樣 , 你知道 , 像她一樣 , 你知道嗎 ?
what i mean by that is , if the world superpower today was a communist , it would be much easier for democracy activists to use democracy activism as a form of resistance against colonialism , than it is today with the world superpower being america , occupying certain lands and also espousing democratic ideals .	我意思是 , 如果世界超級超級的超級超越者 , 它會很容易使用民主制度的民主制度 , 民主制度的民主制度 , 比例如今 , 民主主義者所使用的民主制度 。
he blushed , told her of his crush: “the best thing that never happened because it led to us . ” 61 was clever , see , not prone to jealousy , she looked him in the eyes and told him quite tenderly , " you’re 59 , i’m 61 , together we combine to become twice what 60 could ever be . "	他說: 「 嘿 , 她的真是: 「 最好的 , 因為它永遠不會發生 。 」
so that's lucy from the peanuts , " mommie dearest " , rocky , first day of training , nelson mandela , first day in office , and bart simpson , which combined with a cockroach would give you one hell of a dinner party and gives me yet another category , people waking up , in my big old database .	所以 , 幸運的是 , 「 媽媽 」 最早的訓練 , 第一天 , 訓練 , 的訓練 , 監獄 , 第一天 , 在辦公室 , 監獄中 , 第一天 , 第一天 , 監獄 , 第一天 , 第一天 , 第一天 , 他會給我 。
this could completely revolutionize the way that we track the spread of diseases , the way that we target our control efforts and respond to disease outbreaks , ultimately helping to lead to the eradication of malaria , and even beyond malaria , for other diseases that we already know have a smell .	這個方法完全改革了我們對疾病的影響 , 改變了我們所控制的行為 , 治療我們控制的控制和反應 , 幫助疾病疾病的影響 , 幫助疾病 , 幫助疾病 , 幫助疾病 , 幫助瘧疾 , 幫助瘧疾 , 幫助瘧疾、瘧疾、瘧疾、瘧疾 。
that is the real world , and unless we find a way to globalize democracy or democratize globalization , we will increasingly not only risk the failure to address all of these transnational problems , but we will risk losing democracy itself , locked up in the old nationstate box , unable to address global problems democratically .	這是真正的世界 , 不論我們能找到全球化的民主 。
that means every one of us , and our children , consumes what would equal a fivepound bag those bags you have at home . if i had one here and ripped it open , and that pile i would have on the floor is what we consume and feed our children every year because of what goes into our food supply , because of the way we consume produce in america .	那意味著每個人 , 我們的兒子都有五分之一的細菌 。
out here is the world . now , what's happened to our pace of learning as the world has accelerated ? well , if you work for a corporation , you'll discover it's quite difficult to work on stuff which your boss doesn't approve of , isn't in the strategy , and anyway , you've got to go through your monthly meetings .	這裡是世界各地 , 發生了什麼事 ?
now here and this will be a relief to you at this point in the afternoon there is good news , amazing news , in the 21st century , and that is that , almost out of nowhere , there has come into being an antigenocide movement , an antigenocide constituency , and one that looks destined , in fact , to be permanent .	在這之後 , 這會是很棒的 , 很棒的是 , 在201世紀 , 在21世紀 , 在21世紀 , 在21世紀 , 幾乎幾乎幾乎有21世紀 , 在21世紀 , 一世紀 , 幾乎有一開始 , 全新的運動 。
and then , navy pilot training , and , after college , i got into sailplane flying , power plane flying , and considered the sailplanes as a sort of hobby and fun , but got tangled up with some great professor types , who convinced me and everybody else in the field that this was a good way to get into really deep science .	接著 , 奈米訓練訓練訓練訓練 , 後來 , 我進入飛機 , 飛行飛機 , 考慮飛機 , 飛行飛機 , 考慮一下 , 飛行車 , 飛行車 , 飛機 , 飛機 , 飛機 , 飛機 , 飛到一個很棒的領域 。
he was given the nobel prize in 1945 in recognition , and in an interview shortly after , this is what he said: " the thoughtless person playing with penicillin treatment is morally responsible for the death of a man who succumbs to infection with a pencillinresistant organism . "	他在19455年 , 他給了一場訪談 , 當時他說: 「 不論他覺得他說: 「 無論他的想法: 「 無論誰認為 , 無論他認為他認為 , 無論是沒有人認為 , 自殺的行為 。 」
when they were interviewed after the study , all the participants said that they firmly believed that the learning and punishment study served a worthy scientific purpose which would have enduring gains for science , as opposed to the momentary , nonfatal discomfort caused to the participants .	當研究後 , 他們在研究後 , 所有的部分都相信他們在學習和學習的學習 。
the annals of ancient egyptian king thutmose iii described a marvelous foreign bird that “gives birth daily . ” zoroastrians viewed them as spirits whose cries told of the cosmic struggle between darkness and light .	古丁的古代文字 , 我描述了一名 「 瑪麗 」 的名字 , 為 「 神奇 」 的 「 靈魂 」 的 「 靈魂 」 的 「 鳥類 。
someone's there to shut it down so much to overcome that struggle it's never , never done still got that energy and the music gives you all you need we dance , we make the club our own we chant at night to free our souls it's that time of the night when the music is right hey , dj , won't you play my song one more time ?	有些人必須把它放棄 , 永遠永遠不會做 , 永遠不會做 , 不要把你需要的電池 , 給大家分享 , 我們每天都需要的電池 , 音樂 , 我們在我們的晚餐廳 , 用我們的晚上 , 用音樂 , 這樣 , 我們就不需要用音樂 , 所以當晚餐廳的音樂 , 卻不會有更多 。
all around us , generation g's desire for gamelike experiences is reshaping industries , from foursquare , which caused the mobile social networking ecosystem to start , to companies like nike , coke , chase , and also kozinga , which owes much of its success to games .	所有人 , 現代的經驗是 , 四分之四 , 從四四分之四 , 從四分之四分之四 , 由四分之四 , 由四分之四分之一 , 會導致社交網絡的網絡 。
we know that we're headed for climate change , which is going to change rainfall patterns , making some areas drier , as you can see in orange , and others wetter , in blue , causing droughts in our breadbaskets , in places like the midwest and central europe , and floods in others .	我們知道氣候改變了氣候變遷 , 會改變一些非常容易的模式 。
the pieces appear and disappear , but maybe more importantly this is just looking north from the center of the installation they create a field , a field that involves living and the surrogate bodies in a kind of relation , a relation with each other and a relation with that limit , the edge , the horizon .	其中一件應用程式 , 更重要的是 , 更重要的是來自細菌的中心 。
the point of this cutaway is to show people a view of hamburgers they haven't seen before and to explain the physics of hamburgers and the chemistry of hamburgers , because , believe it or not , there is something to the physics and chemistry in particular , those flames underneath the burger .	這張圖片的重點是讓人們看不見 , 他們沒有看過的物理 , 解釋物理學家和化學學家和化學學的化學反應 , 化學物質的化學物質 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是
there are those individuals that if you observe them in their school , you see them running the periphery fence all the school day if you let them , to those individuals who cannot stop coming to you and trying to engage you repeatedly , relentlessly , but often in an awkward fashion , without that immediate resonance .	在學校裡 , 如果你觀察他們在學校裡 , 你看到他們在學校裡 , 每天都可以停止那些學校 , 來阻止你 , 那些人無法阻止你 , 不要不要停止你 , 不要停止你 , 不要停下來 , 不要停下來 , 等待 。
and so i asked , were some of the things going on in this psychotherapy like the imagination exercises or dream interpretation , or in some cases hypnosis , or in some cases exposure to false information were these leading these patients to develop these very bizarre , unlikely memories ?	所以我問 , 在這個心理方面 , 有些事情會發生在我想像的領域 , 或夢想、夢想、夢想、夢想、夢想、一些案例 , 或一些案例 , 有些案例 , 有些案例 , 或是在某些情況中 , 或是在這些病例中 , 會造成的影響 ?
and this is a standard operating procedure for much of the news video and the news pictures that you see , where a group of reporters will be trucked in , escorted to the site of a disaster , they'll produce their material , take their pictures , get their interviews , and then they'll be escorted out .	這是一個站在新的影片中 , 新圖片是你看到的 。
