maybe you've thought about them , too .	也許你也想過他們 , 也是這樣 。
in the five years ending with 2010 , walmart saved 60 percent of the fuel per tonmile in its giant fleet of heavy trucks through better logistics and design .	在2010年末 , 鯨魚拯救了60%的難民 , 每年的難民 , 會在大屠殺中保留60%的難民 , 透過更好的邏輯和設計 。
and unfortunately , this late stage of cancer is the one at which it's most likely to be diagnosed , when angiogenesis is already turned on , and cancer cells are growing like wild .	不幸的是 , 癌症的缺乏階段是 , 最有可能被診斷 , 當生病患被診斷時 , 癌症細胞已經被診斷 , 像野生素一樣 。
you've got to be careful anytime someone looks back in prehistory and tries to give you a global answer because , it being prehistory , you can say whatever the hell you want and get away with it .	你必須仔細地照顧任何人 , 試圖給予你一個全球答案 , 因為它是前往的 , 你可以說你想要什麼 , 除了它 。
and in the late 1990s , paleontologists started digging up some compelling support for that idea: dinosaurs with bits of feathers still preserved on their bodies .	在1990年 , 巴黎學家開始探討一些想法:恐龍的支持:恐龍仍然有一些特殊的支持 。
all of a sudden , it shows us all the same information that was in the ones and zeros , but show us it in an entirely different way , a way that we can immediately comprehend .	突然間 , 它顯示了我們所有相同的資訊 , 就是在其中一個和零和零件中 , 但給我們看來 , 我們能用不同的方式來計算 。
my desire is for them to understand that being a man is not some machismo caricature , and that characteristics usually defined as weaknesses are parts of the whole healthy man .	我的慾望是為了他們了解 , 身為一個男人 , 不是一些黑猩的黑猩 , 而這些特殊的特徵是整個健康的一部分 。
the reason that you can see me standing here is because this room is filled with more than 100 quintillion photons , and they're moving randomly through the space , near the speed of light .	你可以看到我站在這裡的原因是 , 因為這個房間裡有超過一百噸的光線 , 而他們在移動了空間的光線 , 附近的光線 。
specificity is also important when it comes to positive feedback , and the reason for that is that we want to be able to specify exactly what we want the other person to increase or diminish .	特定性也很重要 , 當它來到正面的腳踏球時 , 原因是 , 我們希望能讓其他人更高興 , 我們希望能讓其他人更願意增加或減少 。
so , it was a rough it was a rough go , but i fell in love with this process of actually integrating graphics into architecture because i didn't know what i was doing .	所以 , 這是一個艱難的角色 , 但我愛上了這個過程 , 我愛上了這個過程 , 因為我沒有知道我在做什麼 。
when you think about your own country , when you think about other people's countries , when you think about companies , when you talk about the world that we live in today , start using that word in the way that i've talked about this evening .	當你想到你自己的國家 , 當你想到其他人的國家 , 當你想到其他國家時 , 當你想到我們今天所居住的公司 , 開始使用這個詞彙 。
so if this is kind of a graph of how humanity has progressed in terms of total human flourishing over time , well , this is what we would expect future progress to look like .	所以 , 如果這有點像人類的祖先 , 人類如何進步人類的人類人類人類的外交人工智慧 , 這也是我們預期未來的進展 。
i personally started using the men's room when i started getting confused and frightened looks in the women's room , even though i was petrified to start going into the men's room .	我個人開始使用男人的房間 , 當我開始困惑時 , 我就開始使用男人的房間 , 即使我被帶進男人的房間 。
but what creationist and empiricists both ignore is that , in that sense , no one's ever seen a bible either , that the eye only detects light , which we don't perceive .	但 , 創作家和帝國主義者之間的影響是 , 沒有人見過很棒的 , 不論是 , 不論是 , 我們不知 。
in that case , the voynich manuscript might be like the rongorongo script invented on easter island , now unreadable after the culture that made it collapsed .	在這個情況下 , 人工業人工智慧可能會像伊斯蘭的演算法 , 現在不可避免 。
are they absorbing the story that a male hero's job is to defeat the villain with violence and then collect the reward , which is a woman who has no friends and doesn't speak ?	他們在說故事時 , 一位雄性戀的工作是要讓暴力和暴力和暴力的受害者感到沮喪 , 然後收集獎 , 那位女士沒有朋友 , 不是說話 ?
and just like blood circulates in the human body , trees are designed to circulate two kinds of sap throughout their bodies – carrying all the substances a tree’s cells need to live .	而就像在人類身體中 , 樹木被設計成了兩種鹽分 , 通過它們的身體 , 把所有物質帶到樹上 。
as a scientist , i've been a crew commander for a nasa mars simulation last year , and as an artist , i create multicultural community art all over the planet .	身為科學家 , 我已經成為了一名猶太人 , 去年 , 一名藝術家 , 身為一名藝術家 , 我創造了多樣的文化藝術家 。
helium's a gas ; there're a lot of reasons why helium's good , it's a tiny molecule , it's inert , it doesn't give you narcosis .	他是銀河系 , 有很多原因 , 是因為氦氣是很棒的 , 很小的分子 , 它是小的分子 , 它不會給你敘述 。
even this chair that you have to open up and then sit on so that it takes your imprint , all the way to this beautiful series of objects that are considered design by ana mir in barcelona .	即使這張椅子你必須開放 , 然後坐下來 , 把你的印印機帶到這張美麗的物體中 , 所有東西都被dna設計出來 。
the other 90 percent take refuge in silence half of them , because the incident involves a close family member or someone they know , and that makes it much more difficult to deal with and talk about .	另外九十分之九成的難民 , 因為這些古老的家人 , 都知道 , 更難處理 , 更難處理和說話 。
do they even take the very waste matter that we have from food and fiber and so forth , and turn it back into soil and sequester carbon take carbon out of the air in the process of using our cities ?	他們甚至會把我們從食物和第五個角度拿出來 , 把它轉回土壤裡 , 把碳從空中拿出來 , 用我們城市的空氣 ?
every atom has a core , which is made up of at least one positively charged particle called a proton , and in most cases , some number of neutral particles called neutrons .	每個原子都有一個核心 , 至少有一份正面的粒子 , 稱為 「 蛋白質 」 的粒子 。
so then he surprised the nation with an upset victory for the presidency over three far more experienced , far more educated , far more celebrated rivals .	所以 , 後來 , 他驚訝了國王的國家 , 與前三種經驗有關 , 遠遠遠遠遠遠遠遠遠遠遠遠 , 更加加加加加加加加加受歡迎 。
in college , she studied mathematics and philosophy , before taking a research position at the massachusetts institute of technology to pay for grad school .	在大學 , 她研究了數學和哲學 , 在大量醫學和哲學前 , 在大量醫學院的研究中 , 來支付學的位置 。
you can see from the intersection of the blue line and the black dotted line that if san jose could just capture half of the water that fell within the city , they'd have enough water to get them through an entire year .	你可以從藍線的角度看得到 , 黑線和黑線的線條 , 可以在城市裡捕捉到一半的水 。
so that second point , that we inherently experience information together or want to experience it together , is critical to essentially , kind of , this trend of where we're going to use technology to connect us .	所以第二點 , 我們通常會體驗到資訊或想要一起體驗它的資訊 , 基本上 , 基本上 , 這是我們將使用的趨勢 。
congress , last year , introduced a bill that suggests that academic research projects with over 100 million or more in funding should develop an openaccess policy .	最後 , 去年 , 發明了一個自行行車 , 建議了一套自行研究計畫 , 包括了一千萬或超過一千萬的資金 。
that's what i'm talking about , technology amplifying our cognitive abilities so we can imagine and design things that were simply out of our reach as plain old unaugmented humans .	這就是我所說的 , 科技正在探索我們的認知能力 , 因此我們能想像和設計的東西 , 只是從我們到達成人類的樣子 。
so what i want to propose to you today are four simple techniques techniques that we have tested in one way or another in different research venues that you can easily apply in your businesses .	所以我今天要提到的就是四個簡單的技術 , 我們在不同的研究中 , 用一種方式來測試 , 可以很容易應用在你商業上 。
there's even another library in wisconsin that offers scratchoff tickets at their counter , so you can scratch off and get 10 or 20 percent off your fines that day .	甚至有另一張圖書館裡有另一張圖書館在他們的數位上 , 所以你可以在他們的數目上爬到10%或20%或20% 。
science tends to look at the world through the rational , the quantitative things that can be measured and described but it gives art a terrific context of understanding .	科學傾向看世界各地的理由 , 量子的量子 , 可以測量和描述的量子 , 但它會給予了解的理解 。
so they get it in about 20 minutes and those who require surgery , are counseled , and then there are buses waiting , which will transport them to the base hospital .	所以他們有大約二十分鐘 , 那些需要手術的人需要手術 , 會把他們送到醫院 。
we have invented a variety of unorthodox ai architectures to solve some of the most important challenges facing us today in medical imaging and clinical trials .	我們發明了許多不可思議的建築 , 來解決一些最重要的挑戰 , 來解決我們現今在醫學診所中最重要的挑戰 。
the fear that automation might displace workers and potentially lead to lots of unemployment goes back at a minimum 200 years to the luddite revolts in england .	自動化的恐懼可能性會讓人失望 , 可能導致許多未知的失敗 , 在200年到200年 , 到英國 , 到英國 。
it's very different than saying , " we're a twelvefoothigh truck trying to get under a tenfoot bridge , and we can just sort of squeeze under . "	比說: 「 我們是一名超級英畝的輪椅 , 試圖在一英尺的橋下 。 」
if every commercially minded cosmetic surgeon were tied end to end along a railroad track , that would be me , stoking the train without a qualm in the world .	如果每一間商業科醫生都被綁在一條鐵路上 , 那會是我的訓練 , 那會是我在世界上沒有平等的訓練 。
one of my colleagues at the times did a great story about soldiers in iraq who could look down a street and detect somehow whether there was an ied , a landmine , in the street .	當時我在伊拉克的其中一位同事之一在伊拉克的伊拉克在伊拉克的伊拉克 , 看了一條街道 , 無論是一座地景 。
navigating our planet requires elliptical geometry while the much of the art of m . c . escher displays hyperbolic geometry .	把我們的星球裝置 , 裝置在大量的物理上 , 裝置了我們的星球 。
i spent the last couple of years looking at the science of human motivation , particularly the dynamics of extrinsic motivators and intrinsic motivators .	我花了過去幾年來看看人類動機科學的科學 , 特別是人類動機的動機 。
cantor was even vilified personally , and it got so bad for him that he suffered severe depression , and spent the last half of his life in and out of mental institutions .	可是 , 即使是受害者 , 很糟糕的 , 他對他感到沮喪 , 他的人生有一半 , 在心理機構中 , 除了最後一半的心理機構 。
i would sweat profusely almost constantly , and yet if i managed to get myself out into the hot august sun , i might look down and find myself covered in goosebumps .	幾乎我會游泳 , 但如果我經常常常常常常把自己送到一個房子裡 , 我可能會去找我自己 , 找到自己 。
so if you look at honeybees , and this is a slowed down video , they're so small , the inertia is so lightweight that they don't care they bounce off my hand , for example .	所以 , 如果你看醫院 , 這是一個慢慢的影片 , 很小的影片 , 他們很小 , 很明顯 , 他們不在乎 , 例如 , 他們不在乎 , 舉個例子 。
i also found it really cool that when i started to do this experiment , i started with what was happening between a person and an individual technology , but then it ultimately led to ideas about how to manage tech across entire companies .	我也發現 , 當我開始做這個實驗時 , 我開始用這個實驗 , 我開始用一個人和個人科技之間的狀況 , 但最終會導致整個公司的理想 。
it's also critical to getting more people to act like givers , because the data say that somewhere between 75 and 90 percent of all giving in organizations starts with a request .	這也很重要 , 能讓更多人更加進行動 , 因為數據會說 , 75%的組織之間有75%的支持 。
so we should do everything we can to pursue it , but we should always remember that whoever is facing us , whatever has happened in their lives , there will be a strong element of the haphazard .	所以 , 我們應該要做所有事 , 但我們應該記住 , 但我們應該記住 , 無論是誰在生活中發生什麼事 , 會發生什麼事 。
he'll go anywhere to get them dangerous places and whatnot and they become really friends with this guy , and learn to do tricks for him and entertain him at lunchtime and stuff like that .	他會走到任何地方 , 去找他們危險的地方 , 而他們變成了這個傢伙 , 學會為他和他一起玩笑 。
but what we were really thinking about is that most of the time , bacteria don't live by themselves , they live in incredible mixtures , with hundreds or thousands of other species of bacteria .	但是我們所想的是 , 大部分時候 , 細菌不會被自己生活在 , 他們生活在不可思議中 , 有數百個細菌 。
i became an expert witness for one of the guards , sergeant chip frederick , and in that position , i had access to the dozen investigative reports .	我成為一個專家的專家之一 , 為一個猜測器的專家 , 在那個位置 , 我必須能取得國際投資報告 。
this siftable is configured to show video , and if i tilt it in one direction , it'll roll the video this way ; if i tilt it the other way it rolls it backwards .	這可說是可信的 , 如果把影片放進一個方向上 , 只要把影片放進一個方向 , 只要把影片轉回另一種角度 。
minutes before the camera was turned on , they approached a palestinian family that was working their land and told them that they have to leave the land , because this land belongs to the jewish settlers .	在攝影機的幾分鐘之後 , 他們用了一支鋼琴家 , 告訴他們 , 他們必須離開土地 , 因為這座土地 。
there were these particles in breast milk that were found already in the 1930s called human milk oligosaccharides , but their function remained a mystery for decades and decades after their initial discovery .	在巴基斯坦有這些粒子 , 已經在1930年 , 已經在1930年發現了 , 但它們的功能仍然有幾十年後 , 但他們發現了他們的發現 。
and the atoms themselves are quite violent , but if you fire lasers that are precisely tuned to the right frequency , an atom will briefly absorb those photons and tend to slow down .	原子本身是非常暴力 , 但如果你消防了雷射器 , 會阻止正確的頻率 , 就會造成這些照片 。
and we take this utterly for granted , because we're a species that is so at home with language , but you have to realize that even the simplest acts of exchange that we engage in are utterly dependent upon language .	我們把這張照片拿來 , 因為我們是用語言的物種 , 但你必須了解到 , 即使是語言的簡單行為 , 但你必須了解到 , 即使我們進入語言中 。
one movement for the expansion of rights inspires another because the logic is the same , and once that's hammered home , it becomes increasingly uncomfortable to ignore the inconsistency .	其中一個運動是對對的 , 因為邏輯是相同的 , 因為邏輯是同的 , 一旦那時 , 變成了不舒適的家鄉 。
the second is a rapid shift towards sustainable food systems , investing one percent per year in sustainable intensification and really moving towards implementing and investing in solutions that we already have available today .	第二個是種快速轉移到永續食物系統 , 投資一百分之十的永續食物系統 , 持續持續持續發展 , 真正的進步和投資解決方案 。
now , we think , if a poor country like cuba can have these kind of resources , and we know that they're a poor country , then why can't some of the other wealthier countries , like the united states of america , do the same ?	現在 , 我們認為 , 如果貧窮國家可以有這樣的資源 , 我們知道他們是貧窮的國家 , 那麼為什麼不太貧窮的國家 , 如美國 , 一樣 , 美國 , 還是一樣 ?
and then i remembered a woman who had three children under five who was caring for her elderly parents , and nobody seemed to think that at some stage she might actually need some assistance with childcare , because she wasn't in the paid workforce .	然後我記住一個女兒 , 五個孩子們在為她父母開車 , 沒有人覺得她可能需要一些幫助 , 因為她不在職場上 , 因為她不在職場上 。
now , at the time that we did this , this received a lot of attention in the press , because it was a really nice way of generating new bone , and we got many , many contacts from different people that were interested in using this .	當時 , 我們所做的 , 這是很多關於媒體的注意力 , 因為這是一個很棒的方式 , 因為我們有許多不同人 , 我們從不同的角度來看 。
as the stranger engages the two companions in a philosophical debate and makes ominous predictions about their fates , the reader is suddenly transported to 1st century jerusalem .	身為陌生人士的兩個同情心 , 在哲學界中 , 會引起關於他們的假設 , 閱讀者突然轉移到1世紀的嫉妒 。
" you're talking too softly , i'm going to turn up your volume , " which is like having a coworker walk up to you and say , " you're speaking too softly , i'm going to turn up your face . "	「 你在說太棒了 , 我會把你的投票轉向你的投票 , 」 這就像是有一層咖啡走向你說: 「 你在說話時 , 我會轉向你的臉 。 」
there was the first time you walked by the open door of a bakery and smelt the bakery air , or the first time you pulled a 20dollar bill out of your old jacket pocket and said , " found money . "	首先 , 你從一個籃球的開門 , 穿過一座球 , 或是你第一次拿出一個20美元的金錢 , 或是說: 「 金錢 。 」
and back then , you famously said , by calling out human right abuses , you said , " look , there are some situations one simply cannot be neutral about , because when you're neutral , you are an accomplice . "	然後 , 後來 , 你會說: 「 看 , 看來 , 看看 , 看來 , 看來 , 有些情況不必要 , 因為當你在網路上 , 因為你是很棒的 。 」
in 2007 i went to liberia , where a group of my friends and i did an independent , selffunded film , still in progress , on a very legendary and brutal warlord named general butt naked .	在2007年 , 我去了巴比亞 , 一群朋友 , 我做了一群獨立、獨立、獨立、獨立、獨立、獨立、獨立、獨立、殘酷的名字 。
we want to get to the point in our maps of the early universe we can see whether there are any nonlinear effects that are starting to move , to modify , and are giving us a hint about how spacetime itself was actually created at the beginning moments .	我們想要在我們早期宇宙的地圖上 , 能看到我們是否有任何的線索效應 , 開始移動 , 轉移 , 去了解太空本身是如何創造的 。
well , we hear a lot about testing and evaluation , and we have to think carefully when we're testing whether we're evaluating or whether we're weeding , whether we're weeding people out , whether we're making some cut .	嗯 , 我們聽到很多關於測試和評估 , 我們必須考慮我們是否在測試時 , 我們是否在評估或我們是否在評估 , 不論我們是否在做一些事 。
as an entrepreneurship scholar , i started digging into the research on startup financing and discovered there's an enormous gap between the amount of funds that male and female founders raise .	身為一位企業家 , 我開始在金融資金的研究 , 發現 , 男性和女性基金之間有很大的差異 。
so we sat down , and i was told that if i wanted to continue to the third level , i couldn’t do any of the pt workouts in the morning , nor the friday lab field trainings , nor the army base trainings .	所以 , 我們坐下來 , 我被告知 , 如果我想要繼續到第三個層級 , 我無法在早上在早上工作 , 我無法在早上做任何概念 。
now , as the past few slides about coral reefs may have suggested , i do indeed spend much of my time as a researcher thinking about humanmicrobe interactions , specifically on coral reefs .	現在 , 過去的一些關於珊瑚礁可能有一些關於珊瑚礁 , 我花了很多時間思考人類互動 , 尤其是在珊瑚礁上 , 尤其是在珊瑚礁 。
and if you take a camera and you point it at a random part of the sky , and you just keep the shutter open , as long as your camera is attached to the hubble space telescope , it will see something like this .	如果你拿一台攝影機 , 把它放在天空的一部分 , 然後你就把燈片放開 , 就像你的攝影機一樣 , 就像你攝影機一樣 。
we have , at the institute , ongoing funding now from nih in a program with novartis to try and use these new synthetic dna tools to perhaps make the flu vaccine that you might get next year .	我們現在在機構上 , 用非政府組織的基礎設備來嘗試這些新的合成工具 , 來嘗試使用這些新合成工具 , 來做這些新的合成工具 。
if economics , if the market , drives security , and if people make tradeoffs based on the feeling of security , then the smart thing for companies to do for the economic incentives is to make people feel secure .	如果經濟 , 如果市場 , 駕駛安全 , 如果人們能在安全的感覺上做追蹤 , 那麼 , 公司的感覺是要做的事 。
so i spent a week trying to learn everything i could about industrialscale batteries and the electricity grid and renewables and the economics of all of this and whether this was even a feasible proposal .	所以 , 我花了一星期試圖學習所有我能在工業電池和電力的所有東西 , 無論是不可能的 。
our journey was , in fact , 69 marathons back to back in 105 days , an 1 , 800mile round trip on foot from the coast of antarctica to the south pole and back again .	我們旅程的旅程是 , 事實上 , 69月六十五天 , 一十八百英里 , 一十八百英里 , 從南極到南極 , 回到南極的南極 。
anthropomorphism: that's the illusion , an illusion created by technology and embroidered by our imagination to become an intelligent flying robot , a machine that appears to be alive .	道德主義:那是工業化的 , 由科技和工業所創造的 , 由於我們想像的技術 , 成為一個智能機器人 , 一台機器 。
and what i see is that the animal's brain sets up its initial processing of that sound in a form that's idealized , within the limits of its processing achievements to represent it in an organized and orderly way .	我所看到的是 , 動物的腦部設立了它的構想過程 , 在這個想法的形式中 , 在它的限制中 , 會影響它的結構 。
and this dramatic bounce , which happens in a fraction of a second or so , is responsible for ejecting the rest of the star in all directions , ultimately forming a supernova explosion .	而這個乾燥的瓶子 , 會發生在第二個過程中 , 會發生在一部分的物體中 , 會在其他方向上 , 最終形成一個超大爆炸 。
if they're not taking away trash efficiently and effectively every day , it starts to spill out of its containments , and the dangers inherent to it threaten us in very real ways .	如果他們不把垃圾丟掉 , 有效地 , 每天就開始鼓勵它的娛樂 , 使我們進去 , 更危險的危險 。
i love to cook , i hosted many dinner parties , and in return , people invited me to their dinner parties , and to their barbecues , and to their pool parties , and to their birthday parties .	我很喜歡烹飪 , 我去了很多晚餐 , 參與了很多晚餐 , 有人邀請我去了他們的晚餐 , 到他們的旁邊 , 到他們的家鄉 。
in 1798 , when edward jenner discovered the first vaccine it happened to be for smallpox he didn't just discover a prophylactic for a disease , but a whole new way of thinking: that medicine could prevent disease .	在1798年 , 猶太人發現了第一次疫苗 , 結果發生了 , 他不僅發現一個病患 , 但整個新方法:醫藥可以預防疾病 。
because it's only when you do that , that you can talk about it's only when you do that , [that] you can talk about how we looked like and how we behaved at different times , and how those likes and looks and behaviors changed through time .	因為只有當你這樣做 , 只要你能談到 , 你只能談到我們如何看待我們如何樣子 , 我們如何在不同時期 , 我們會如何在不同時期改變 。
this australianindian girl , she came out and started to dance on her front lawn , and her father peered out the window to see what all the noise and commotion was about , and he soon joined her .	這位澳洲女士女孩們 , 她開始跳舞 , 開始跳舞她前前前面的祖父 , 她爸爸在窗外 , 看到所有的噪音和收入 。
she went through many months of harsh chemotherapy and painful surgeries , and then just as she was ready to jump back into the dating world , she found a lump in her other breast and had to do it all over again .	她經歷過許多傷害和痛苦的手術 , 後來她準備好幾個月 , 然後她就開始跳回世界 , 她發現了她在其他地方 , 她也必須再次做 。
but anyway , i used this for a cover for the nine inch nails dvd , and i've also now fixed the bomb shelter with duct tape , and it's ready . i think i'm ready . so .	但 , 總之 , 我用了這個方法 , 為九個奈米電視節拍攝 , 同時我也寫了這座炸彈 , 我覺得我準備了 。
we believed in data , but what happened , even with the most respected newspaper , is that the obsession to reduce everything to two simple percentage numbers to make a powerful headline made us focus on these two digits and them alone .	我們相信在數據中 , 但即使是 , 除了最尊重的新報紙 , 來減少每兩種簡單的數字 , 使我們專注在兩位位位位位位位位位位位置 。
on the basis that a picture is worth a thousand words , what i did was , i asked bill and melinda to dig out from their archive some images that would help explain some of what they've done , and do a few things that way .	在這張照片上 , 我所做的是值得一千名字 , 我問了bill和iphipha和iphone的圖像 , 會幫助解釋一些他們做的事 。
russian nuclear launch key: the one on the top is the picture of the one i found on ebay ; the one on the bottom is the one i made for myself , because i couldn't afford the one on ebay .	俄亥俄國學院的關鍵是 , 最重要的是 , 最頂尖的照片之一是我在東部的照片之一 , 其中之一是我為自己做過的 。
we can talk about the economic impacts of these festivals on their cities , but i'm much [more] interested in many more things , like how a festival helps a city to express itself , how it lets it come into its own .	我們能談到這些城市的經濟影響 , 但是我對很多事情有興趣 , 更有興趣 , 像是一個最高的公民協助 , 如何讓城市表達自己的城市 。
it built a new sports arena , a new canal downtown , it fixed up our performing arts center , a new baseball stadium downtown , a lot of things to improve the quality of life .	它建立了一個新的報告 , 一種新的可以下載的新報告 , 它將我們的表達藝術中心 , 一個新的藝術中心 , 很多東西可以改善生活品質 。
this same mechanism , we hope , will allow these patients , not only to imagine again the movements that they want to make and translate them into movements of this new body , but for this body to be assimilated as the new body that the brain controls .	同樣的機制 , 我們希望 , 能讓這些病人能夠想像他們想要做的動作 , 將它們轉移到這個新體內 , 但對於這個身體的動作 。
you know , we provide health services and people are always fussing at me about , you know , because i'm all into accountability and data and all of that good stuff , but we do health services , and i have to raise a lot of money .	你知道 , 我們提供健康服務 , 人們總是在對我來說 , 大家都知道 , 因為 , 我都變成了不可思議的能力 , 但是我們要做很多錢 。
a criminal justice system that acknowledges the legacy of exclusion that poor people of color in the u . s . have faced and that does not promote and perpetuate those exclusions .	一個犯罪系統的犯罪系統 , 包括美國各地的顏色 , 貧窮的顏色的顏色 。
however , it's better than that ; we actually know how to fix them all , in mice , in principle and what i mean by in principle is , we probably can actually implement these fixes within a decade .	然而 , 比這還要好 , 我們確實知道如何解決這些問題 , 在幾十年內 , 我所說的 , 我們可能可以在幾十年內做些什麼 。
the poverty of our knowledge must become the first basis of moving forward , and not imposition of the framework that works on the basis of mathematical modeling , for which i have enormous respect .	我們所知的知識必須成為第一批戰鬥 , 而不是在數學模式模式上運作的框架 , 而不是要在數學模型的基礎建設 。
or , if you go in kind of halfheartedly , for a period of time you'll reduce the disease burden , but eventually those tools will become ineffective , and the death rate will soar back up again .	或者 , 如果你走進一半 , 你就會減少病患的病患 , 但最終這些工具會變得更受影響 , 死亡率會再次恢復 。
costa rica has prioritized education , health and environmental sustainability , and as a result , it's achieving a very high level of social progress , despite only having a rather modest gdp .	成本化的教育、健康和環境永續的永續發展 , 結果是 , 成為社會進步的高層級 , 儘管有更高的社會進步 。
zero ongoing communication costs . highly scalable ; you can just keep adding them , and as in katrina , you can keep subtracting them as long as there's some , we can still communicate .	百分之十的溝通成本 , 非常可怕 , 你可以讓他們加入他們 , 只要在韓國 , 你可以保留他們 , 只要在肯亞 , 只要有一些時間 , 我們仍然能保留他們 。
of course , in this system governments do tax , and they use part of their revenues to fund social programs , recognizing that government's role is not just regulation but also to be arbiter of social goods .	當然 , 在這個系統中 , 政府做稅 , 他們用了他們的社群計畫 , 了解政府的角色 , 政府的角色並不僅僅是規則 。
so , i hope i've convinced you of this , of the impact on hospital clinic resources is profound and then the impact on diseases is equally impressive across all these different diseases and more .	所以 , 我希望我相信 , 我相信 , 醫院的影響 , 醫院醫院的影響是深深深的 , 接著 , 病患的影響是很大的 。
that's it . then — will i keep going ? then we dated for two years , broke up for 10 , got back together and got married . dl: so anyway , we're running out of time , so i'll just get to it .	那時 , 那時我會繼續嗎 ? 然後我們要繼續了 , 兩年來 , 十多年 , 布魯克:所以 , 我們會一起跑 。
if you live in a city , and even if you live in a slum which 20 percent of the world's urban population does you're likely to be healthier , wealthier , better educated and live longer than your country cousins .	如果你住在城市裡 , 就算你住在貧民窟 , 即使你住在貧民窟的貧民窟 , 全世界的城市人口人口人口會比較健康 , 財富 。
so , since all of this loss happened , i've made it a career to talk about death and loss , not just my own , because it's pretty easy to recap , but the losses and tragedies that other people have experienced .	所以 , 既然這一切都發生了 , 我把它做成了關於死亡和失敗 , 而不是我自己 , 因為它很容易適應 , 但失去人體驗 。
surgeons could learn how to routinely and safely perform csections , reopen blocked arteries , replace damaged livers and kidneys , and many other lifesaving operations .	外科醫生可以學習如何運作 , 安全地表演著藝術、安全地表達藝術家 , 負責生活 。
along with these more conventional practices , people can now have their remains shot into space , used to fertilize a tree , or made into jewelry , fireworks , and even tattoo ink .	隨著這些更廣泛的原則 , 人們現在可以用他們的皮膚射進太空中 , 通常會被送到樹上 , 或變成猶太人 。
so now , whenever i catch myself thinking vaguely about something really important , like , " it's unlikely i'll forget what i want to say in my ted talk , " i now try to estimate it numerically .	所以 , 當我遇到自己的想法時 , 對我來說 , 很重要 , 像是: 「 這樣我會忘記我想要說什麼 , 我現在要說: 「 我現在試著去估計它 。 」
it's understandable that , as a society , we want to try and understand exactly what caused these riots , but also , perhaps , to equip our police with better strategies to lead to a swifter resolution in the future .	了解到 , 身為一個社會 , 我們想要試著了解這些引起的因素 , 但也許 , 同時 , 同時 , 同時 , 將我們的警察帶到未來 。
however , with chronic stress our bodies become flooded with these chemicals , resulting in a loss of brain cells and an inability to form new ones , which affects our ability to retain new information .	然而 , 隨著慢性壓力 , 我們身體變成了這些化學物質 , 造成了這些化學物質 , 會影響我們能維持新的資訊 。
but i did the math , and i realized that my greatgrandfather had been born exactly 118 years before that year , and i sat on his knee until i was 11 years old , and i realized it's nothing in time , nor in history .	但是我做了數學 , 我意識到 , 我祖父已經出生了十八年 , 當時我出生了 , 直到我十一歲 , 直到我十一歲 , 我意識到 , 歷史上沒有時間 。
but a real challenge is to find , to design to create , to empower those connectors that are able to innovate , to transform noise and silence into signal and finally bring our democracies to the 21st century .	但一個真正的挑戰是 , 為了創造創造、創造、創造、創造出這些連結 , 能夠創新、轉移到21世紀末 , 最後將我們的民主帶到21世紀 。
for example , men have , on average , 60 percent more muscle mass , and 75 percent more upper body muscle mass , and those differences in musculature translate into large sex differences in strength .	舉例來說 , 男人有60%的肌肉 , 比起百分之六十六十五的肌肉更高 , 而這些差異會在肺部轉移到更大的性別 。
but what's even more interesting from this study , is that in those men who did develop prostate cancer , those who ate more servings of tomato sauce , actually had fewer blood vessels feeding their cancer .	但在這個研究中 , 更有趣的是 , 在這些研究中 , 發展出癌症的病人 , 那些在研發病患的病患 , 實際上有一些血管 。
in order to really accurately model clouds , we'd need to track the behavior of every water droplet and dust grain in the entire atmosphere , and there's no computer powerful enough to do that .	為了真正準確的模型 , 我們必須追蹤所有水滴的行為 , 在整個大氣層中 , 都需要追蹤所有水滴的行為 , 在整個大氣層中 , 而沒有足夠的電腦 。
there was a lot of experimentation and uncertainty but also a bit of luck involved , particularly in the fact that we could count on a number of brilliant visionaries , cryptographers and engineers .	有很多實驗和不確定 , 但也有很多很幸運 , 尤其是 , 我們能計算出很多很棒的維度 , 尤其是 , 可是 , 客戶和工程師 。
approaching a peak radar altitude of 96 , 863 feet , at 4:12 p . m . , helios is standing on top of 98 percent of the earth's atmosphere .	在96年 , 86英尺 , 86英尺 , 4.6英尺 , 4.6英尺 , 他就站在98%的地球上 。
so it's not all bad news . i mean , there definitely is progress on the line , but i think what we find is that the closer that we get right into the heart of power , the more opaque , closed it becomes .	所以 , 這不是壞消息 , 我意思是 , 無論是有限的 , 但是我認為我們找到的就是我們對權力的關聯 , 更接近心臟 。
we have every modality that can be done in vanderbilt , cleveland clinic everywhere in the u . s . and we do it for about 10 percent of the cost that you will need to do those things in the united states .	我們都能在聯合國各地做這些事 , 都能在美國各地的各地 , 我們為美國每一百分之十的成本 , 我們要做這些事 。
the genes that are modified inside these tumor cells can enable and encode for new and unimagined modes of survival , allowing the cancer cell to live through even our best chemotherapy treatments .	腫瘤內部的基因可以讓癌症細胞能在這些腫瘤中取得 , 能讓癌細胞能夠透過最佳的療法 , 讓癌症能透過最佳的療法 。
by absorbing carbon through photosynthesis , these farms help battle climate change , and reduce local ocean acidification while creating habitats for other species to thrive .	透過攝影機通過攝影機 , 這些農場能協助氣候變遷 , 而減少當地海洋海洋酸化的碳 。
