maybe you've thought about them , too .	也許你也想過 ,
the plastic we'll build it out of is some kind of wellknown plastic that we have good experience with , and we'll rebuild our modules to be able to reuse them again .	塑膠的塑膠 , 我們會創造出一些好奇的塑膠塑膠 , 而我們會重新建建成我們的動作 。
more than that , the stones in the valley of elah were not normal rocks . they were barium sulphate , which are rocks twice the density of normal stones .	比這一點 , 電力不正常的岩石沒有正常的岩石 。 他們是缺乏的 。
i was a little anxious to hear , so i leant in to hear and my son said , " it's fantastic , because if one of them's sick , you've still got another one to cook for you . "	我是個很嚴肅的聽 , 所以我很快地聽到我說: 「 很棒 , 因為如果他們坐下去 , 你仍然有另一個勇氣 。 」
and executives know this very well , and yet only 37 percent , according to a recent conference board report , believe that they have that strategic alignment in place .	極端的知識知道這很棒 , 但只有37% , 估計 , 相信他們有策略 , 相信他們有策略 , 相信他們有策略 。
we're testing these kinds of simple sensornetwork technologies in the home so that any phone that a senior is already comfortable with can help them deal with their medications .	我們正在測試這些簡單的秘密技術 , 在家裡任何電話中 , 任何電話都很舒服 。
while one colleague is busy translating incoming speeches in real time , the other gives support by locating documents , looking up words , and tracking down pertinent information .	當一個同事在真實時 , 就會轉變 , 另一方面的支持 , 另一方面的支持 , 尋找文件 , 看著字 , 看著字 , 看著字母 , 並追蹤訊息 。
and in the audio world that's when the microphone gets too close to its sound source , and then it gets in this selfdestructive loop that creates a very unpleasant sound .	在研究中 , 當微軟的手機太接近它的聲音 , 然後它會產生聲音 , 然後它會產生非常不可思議的聲音 。
in the five years ending with 2010 , walmart saved 60 percent of the fuel per tonmile in its giant fleet of heavy trucks through better logistics and design .	在2010年的五年末 , 沃爾的燃料拯救了60%的燃料 。
and unfortunately , this late stage of cancer is the one at which it's most likely to be diagnosed , when angiogenesis is already turned on , and cancer cells are growing like wild .	不幸的是 , 癌症的階段是最喜歡診斷的 , 當氣候變遷已經被診斷時 , 腫瘤已經開始被診斷 。
you've got to be careful anytime someone looks back in prehistory and tries to give you a global answer because , it being prehistory , you can say whatever the hell you want and get away with it .	你必須在乎任何人回顧者 , 試圖給你一個全球答案 , 因為它是如此的 , 你可以說任何人都想要說什麼 , 你能說什麼 , 除了你想要的 。
and in the late 1990s , paleontologists started digging up some compelling support for that idea: dinosaurs with bits of feathers still preserved on their bodies .	在1990年代 , 巴黎學家開始提出一些競爭的支持:恐龍的支持:恐龍仍然有一些較少的羽毛 。
all of a sudden , it shows us all the same information that was in the ones and zeros , but show us it in an entirely different way , a way that we can immediately comprehend .	突然間 , 它顯示了我們所有同樣的資訊 , 都是一和零和0 , 完全不同的方式 , 但顯示我們可以完全不同的方式 。
my desire is for them to understand that being a man is not some machismo caricature , and that characteristics usually defined as weaknesses are parts of the whole healthy man .	我的定義是為了他們了解 , 作為一個男人不是黑猩猩 , 而這類特殊的特性通常是人類的一部分 。
the reason that you can see me standing here is because this room is filled with more than 100 quintillion photons , and they're moving randomly through the space , near the speed of light .	你可以看到我站在這裡的原因是因為這座房間裡有超過100個液態的光子 , 他們正在轉動太空 , 附近的距離 。
specificity is also important when it comes to positive feedback , and the reason for that is that we want to be able to specify exactly what we want the other person to increase or diminish .	特殊也是很重要的 , 當它來到警察時 , 我們想要的理由就是我們想要的 。
so , it was a rough it was a rough go , but i fell in love with this process of actually integrating graphics into architecture because i didn't know what i was doing .	所以 , 這是一個很棒的目標 , 但是我喜歡這個過程的過程 , 是因為我不知我在做什麼 。 因為我不知道我在做什麼 。
when you think about your own country , when you think about other people's countries , when you think about companies , when you talk about the world that we live in today , start using that word in the way that i've talked about this evening .	當你想想你自己的國家 , 當你想想其他國家 , 當我們思考公司時 , 當你想到公司時 , 當你在今天的公司 , 開始使用這個詞 , 開始開始使用這個詞 。
so if this is kind of a graph of how humanity has progressed in terms of total human flourishing over time , well , this is what we would expect future progress to look like .	所以 , 如果這類人類的祖先有進步 , 我們期望的是人類的外表 , 這也是我們期望的未來 , 我們期望的未來 。
i personally started using the men's room when i started getting confused and frightened looks in the women's room , even though i was petrified to start going into the men's room .	我個人開始使用男人的房間 , 當我開始被困在女人房間裡 , 即使我在女人的房間裡 , 即使我被逮到男人 。
but what creationist and empiricists both ignore is that , in that sense , no one's ever seen a bible either , that the eye only detects light , which we don't perceive .	但創作家和醫師都忽視了 , 不論是沒有人看過的 , 光是 , 光是 , 光是唯一的 。
in that case , the voynich manuscript might be like the rongorongo script invented on easter island , now unreadable after the culture that made it collapsed .	在這個案例中 , 革命的農業 , 可能是東岸的 , 在西亞島上 , 非凡的文化中 , 卻無法被忽視 。
are they absorbing the story that a male hero's job is to defeat the villain with violence and then collect the reward , which is a woman who has no friends and doesn't speak ?	他們是一名男子 , 他的工作是他的工作 , 他的工作是要把暴力和暴力和暴力 , 然後收集了 , 那位女人沒有朋友 , 而不是朋友 , 而不是朋友 , 而不是朋友 , 而不是朋友 ?
and just like blood circulates in the human body , trees are designed to circulate two kinds of sap throughout their bodies – carrying all the substances a tree’s cells need to live .	像人類身體一樣 , 樹木 , 樹木設計的兩種樣樣樣子 , 用它們的身體 , 用它們所需要的樹木 。
as a scientist , i've been a crew commander for a nasa mars simulation last year , and as an artist , i create multicultural community art all over the planet .	身為科學家 , 我一直在去年 , 去年 , 作為一個敘利亞的婚姻 , 作為藝術家 , 作為藝術家 , 我創造了多樣的文化 。
helium's a gas ; there're a lot of reasons why helium's good , it's a tiny molecule , it's inert , it doesn't give you narcosis .	他是個氣體 , 有很多理由 , 為什麼氦是好奇的分子 , 它是個小分子 , 不是給你奈及的分子 , 不是給你奈米 。
even this chair that you have to open up and then sit on so that it takes your imprint , all the way to this beautiful series of objects that are considered design by ana mir in barcelona .	即使這張椅子 , 你必須開開開 , 然後坐著 , 把你的印刷 , 所有的物體都被視為一個漂亮的物體設計設計 ,
the other 90 percent take refuge in silence half of them , because the incident involves a close family member or someone they know , and that makes it much more difficult to deal with and talk about .	另外百分之九的百分之一 , 因為在家裡的科學家 , 是因為科學家知道 , 或是有人知道 , 他們知道 , 更困難 。
do they even take the very waste matter that we have from food and fiber and so forth , and turn it back into soil and sequester carbon take carbon out of the air in the process of using our cities ?	他們甚至需要食物和纖維 , 把它帶回土壤裡 , 轉換到土壤裡 , 將它帶回我們的城市中 , 帶回我們城市中 ?
every atom has a core , which is made up of at least one positively charged particle called a proton , and in most cases , some number of neutral particles called neutrons .	每個原子都有一份核心的粒子 , 至少一個正常的粒子 , 稱為 「 波士頓 」 , 在大部分的案例中 , 有一些神經粒 。
so then he surprised the nation with an upset victory for the presidency over three far more experienced , far more educated , far more celebrated rivals .	所以他很驚訝的是 , 與前三種經驗的國家感到驚訝 , 遠超過三種經驗 , 遠遠遠 。
in college , she studied mathematics and philosophy , before taking a research position at the massachusetts institute of technology to pay for grad school .	在大學 , 她研究數學和哲學和哲學 , 在大規模上 , 在大規模上 , 在大規模上 , 在大規模的科技上 ,
you can see from the intersection of the blue line and the black dotted line that if san jose could just capture half of the water that fell within the city , they'd have enough water to get them through an entire year .	你可以看到藍線線 , 黑線和黑線 , 如果沙漠能在城市裡有一半的水 , 就會足夠的水 。
so that second point , that we inherently experience information together or want to experience it together , is critical to essentially , kind of , this trend of where we're going to use technology to connect us .	所以 , 第二點 , 我們對於資訊的經驗 , 或想要體驗 , 基本上是關鍵的 , 基本上 , 我們要用科技來連結我們 。
congress , last year , introduced a bill that suggests that academic research projects with over 100 million or more in funding should develop an openaccess policy .	憲法 , 去年 , 摧毀了一個偏見計畫 , 提出了超過一千萬或超過一千萬個基礎的計畫 。
that's what i'm talking about , technology amplifying our cognitive abilities so we can imagine and design things that were simply out of our reach as plain old unaugmented humans .	這就是我所說的 , 科技探索我們的認知能力 , 我們能想像和設計的東西 , 只是在我們身邊的設計中 , 設計出我們身邊的人類 。
so what i want to propose to you today are four simple techniques techniques that we have tested in one way or another in different research venues that you can easily apply in your businesses .	所以今天我想提到的是四個簡單的技術技術 , 用不同的方法來測試 , 或者在不同的研究過程中 , 可以輕易地應用在你的商業上 。
there's even another library in wisconsin that offers scratchoff tickets at their counter , so you can scratch off and get 10 or 20 percent off your fines that day .	甚至還有另一種圖書館 , 在他們的數目上 , 所以你可以在他們的數目上打破 , 所以你就可以破壞了10%或20%或20% 。
science tends to look at the world through the rational , the quantitative things that can be measured and described but it gives art a terrific context of understanding .	科學傾向看世界 , 正常的方向 , 可以測量和描述 , 但它給了藝術 。
so they get it in about 20 minutes and those who require surgery , are counseled , and then there are buses waiting , which will transport them to the base hospital .	所以他們在20分鐘內 , 需要資源 , 那些需要勇氣 , 正常的等待 , 會把他們送到房間 。
we have invented a variety of unorthodox ai architectures to solve some of the most important challenges facing us today in medical imaging and clinical trials .	我們發明了許多非凡的設計 , 來解決一些最重要的挑戰 , 來解決我們現今的醫療診斷 。
the fear that automation might displace workers and potentially lead to lots of unemployment goes back at a minimum 200 years to the luddite revolts in england .	自閉症的恐懼可能會造成很多不平等的苦難 , 可能是200年 , 到200年 , 到達爾蘭的革命 。
it's very different than saying , " we're a twelvefoothigh truck trying to get under a tenfoot bridge , and we can just sort of squeeze under . "	比方說: 「 我們是一個獨特的小鎮 」 的鄰居 , 而我們只能得到一名十足的橋樑 , 而我們只只只能用在零下 。 」
if every commercially minded cosmetic surgeon were tied end to end along a railroad track , that would be me , stoking the train without a qualm in the world .	如果每位商業都被認為 , 所有的商業都必須要結束 , 那會是我的訓練 , 那會是我 , 我用了我 , 把訓練不平等的訓練 。
one of my colleagues at the times did a great story about soldiers in iraq who could look down a street and detect somehow whether there was an ied , a landmine , in the street .	當時我的同事之一在伊拉克 , 在伊拉克的伊拉克 , 去看一個街上 , 不管是哪裡 , 還是在街上 , 在街上 , 在街上 , 在街上 , 街上 。
navigating our planet requires elliptical geometry while the much of the art of m . c . escher displays hyperbolic geometry .	用我們的地球需要電力 , 同時也需要電力 。
i spent the last couple of years looking at the science of human motivation , particularly the dynamics of extrinsic motivators and intrinsic motivators .	我花了幾年的時間 , 特別是人類的動機 , 特別是極端的動機 。
cantor was even vilified personally , and it got so bad for him that he suffered severe depression , and spent the last half of his life in and out of mental institutions .	歷史可能被視為個人 , 卻很糟糕 , 他對憂鬱的憂鬱症 , 只剩下一半 , 他人生的最後一半 。
i would sweat profusely almost constantly , and yet if i managed to get myself out into the hot august sun , i might look down and find myself covered in goosebumps .	我幾乎會游泳 , 但如果我去找我自己進入洞穴裡 , 我可能會去找我 , 去找我 , 找到了我自己 。
so if you look at honeybees , and this is a slowed down video , they're so small , the inertia is so lightweight that they don't care they bounce off my hand , for example .	所以 , 如果你仔細看 , 就會慢慢下來下來 , 他們很小 , 很小 , 很小 , 他們不在乎我手上 , 舉例來說 , 他們不在乎我手 , 舉手 。
i also found it really cool that when i started to do this experiment , i started with what was happening between a person and an individual technology , but then it ultimately led to ideas about how to manage tech across entire companies .	我也發現 , 當我開始做實驗時 , 我開始做實驗 , 我開始和個人和科技 , 最終是如何運作的 。
it's also critical to getting more people to act like givers , because the data say that somewhere between 75 and 90 percent of all giving in organizations starts with a request .	這也很重要的是讓更多人去行動行動 , 因為數據會說 , 在75和90%之間的組織中 , 有90%的支持 。
so we should do everything we can to pursue it , but we should always remember that whoever is facing us , whatever has happened in their lives , there will be a strong element of the haphazard .	所以 , 我們都應該做任何東西 , 但我們應該記得誰在面對我們的生活 , 無論發生了什麼事 , 不論發生了什麼事 , 發生了什麼事 。
he'll go anywhere to get them dangerous places and whatnot and they become really friends with this guy , and learn to do tricks for him and entertain him at lunchtime and stuff like that .	他會去任何地方 , 去找他們危險的地方 , 而他們成為了朋友 , 學習他 , 去尋找他和娛樂的朋友 。
but what we were really thinking about is that most of the time , bacteria don't live by themselves , they live in incredible mixtures , with hundreds or thousands of other species of bacteria .	但我們真正想的是 , 細菌大部分時間 , 細菌不會活在自己身上 , 他們生活在不可思議中 , 有幾百種其他的細菌 。
i became an expert witness for one of the guards , sergeant chip frederick , and in that position , i had access to the dozen investigative reports .	我成為一個專家的專家之一 , 喬治 , 在這個位置上 , 我有機會去做這件事 。
this siftable is configured to show video , and if i tilt it in one direction , it'll roll the video this way ; if i tilt it the other way it rolls it backwards .	這個軟體很有信心 , 如果我把影片放到一個方向上 , 它會轉動它 , 轉向它 。
minutes before the camera was turned on , they approached a palestinian family that was working their land and told them that they have to leave the land , because this land belongs to the jewish settlers .	在攝影機結束之前 , 他們接觸了他們的土地 , 他們的土地 , 告訴他們 , 因為這塊土地的土地 , 是因為這塊土地的土地 。
there were these particles in breast milk that were found already in the 1930s called human milk oligosaccharides , but their function remained a mystery for decades and decades after their initial discovery .	在1930年 , 這些粒子已經在1930年代發現了人類的機械 , 但他們的功能 , 他們的功能已經發現了我的秘密 , 但他們基本上 , 發現了我的秘訣 。
and the atoms themselves are quite violent , but if you fire lasers that are precisely tuned to the right frequency , an atom will briefly absorb those photons and tend to slow down .	原子是非常暴力的 , 但如果你的火蟲 , 如果你的火蟲 , 通常會阻止正確的右邊 , 原子會很短 。
and we take this utterly for granted , because we're a species that is so at home with language , but you have to realize that even the simplest acts of exchange that we engage in are utterly dependent upon language .	我們採用這種獨特的語言 , 因為我們是種語言的物種 , 但你必須意識到 , 即使你必須了解到 , 即使是語言的簡單行為 。
one movement for the expansion of rights inspires another because the logic is the same , and once that's hammered home , it becomes increasingly uncomfortable to ignore the inconsistency .	對於極端的權利 , 其中一個運動是一樣的 , 因為邏輯是一樣的 , 一旦 , 一旦這也變成了不舒服的家 。
the second is a rapid shift towards sustainable food systems , investing one percent per year in sustainable intensification and really moving towards implementing and investing in solutions that we already have available today .	第二個是很快速的食物系統 , 投資了1%的食物系統 , 投資在永續發展中 , 並真正的進步和投資 , 並真正的解決方案 。
now , we think , if a poor country like cuba can have these kind of resources , and we know that they're a poor country , then why can't some of the other wealthier countries , like the united states of america , do the same ?	現在 , 我們認為 , 如果貧窮的國家可以有這些資源 , 我們知道他們是貧窮的國家 , 那麼為什麼沒有其他的國家 , 那麼為什麼我們為什麼無法解決其他的國家 , 像是美國 , 美國 , 美國人一樣 ?
and then i remembered a woman who had three children under five who was caring for her elderly parents , and nobody seemed to think that at some stage she might actually need some assistance with childcare , because she wasn't in the paid workforce .	接著 , 我記得一位有三個孩子在她身邊的父母 , 她的父母 , 沒有人覺得她在某些階段中 , 她可能不需要想想 , 因為她不需要在工作中 , 因為她不需要工作 。
now , at the time that we did this , this received a lot of attention in the press , because it was a really nice way of generating new bone , and we got many , many contacts from different people that were interested in using this .	在那時 , 我們做了很多注意力 , 這很有注意力 , 因為它是很棒的 , 因為它是非常感興趣的方式 , 我們有許多不同的反應 。
as the stranger engages the two companions in a philosophical debate and makes ominous predictions about their fates , the reader is suddenly transported to 1st century jerusalem .	身為哲學的兩種競爭 , 在哲學上 , 使他們感到驚訝 , 閱讀者的預測是 , 讀者的 , 閱讀者會被轉到1世紀 。
" you're talking too softly , i'm going to turn up your volume , " which is like having a coworker walk up to you and say , " you're speaking too softly , i'm going to turn up your face . "	「 你太軟體 , 我要把你的演化帶到你的口袋裡 , 」 這就像是一名牛仔的走向你 , 說: 「 你在說話 。 」 你說 , 你的臉 。 」
there was the first time you walked by the open door of a bakery and smelt the bakery air , or the first time you pulled a 20dollar bill out of your old jacket pocket and said , " found money . "	第一次 , 你走過一場銀行 , 開開車 , 或者第一次你把你的老鼠送到你的老鼠裡 , 說: 「 老鼠 , 找到錢 。 」
and back then , you famously said , by calling out human right abuses , you said , " look , there are some situations one simply cannot be neutral about , because when you're neutral , you are an accomplice . "	回到後來 , 你稱之為人類的權利 , 你說: 「 看 , 看看 , 看 , 看 , 看起來有點像你所負面的 , 因為當你是負責的 。 」
in 2007 i went to liberia , where a group of my friends and i did an independent , selffunded film , still in progress , on a very legendary and brutal warlord named general butt naked .	2007年 , 我到達伯利亞 , 我和我的朋友 , 我做了一個很獨特的電影 , 自私的電影 , 仍然是非常獨特的 。
we want to get to the point in our maps of the early universe we can see whether there are any nonlinear effects that are starting to move , to modify , and are giving us a hint about how spacetime itself was actually created at the beginning moments .	我們想要到早期宇宙的地圖 , 我們能看到沒有任何線線 , 開始移動 , 轉動 , 轉動動 , 轉動我們 , 來移動 , 轉動太空 。
well , we hear a lot about testing and evaluation , and we have to think carefully when we're testing whether we're evaluating or whether we're weeding , whether we're weeding people out , whether we're making some cut .	嗯 , 我們聽過很多關於測試和評估 , 我們必須仔細考慮 , 不論我們是如何評估或評估或評估 , 不管我們是誰 。
as an entrepreneurship scholar , i started digging into the research on startup financing and discovered there's an enormous gap between the amount of funds that male and female founders raise .	作為一個企業家 , 我開始探索研究 , 開始開始開始研究 , 發現有很大的差異 , 發現 , 雄性和雌性和雌性之間的差異 。
so we sat down , and i was told that if i wanted to continue to the third level , i couldn’t do any of the pt workouts in the morning , nor the friday lab field trainings , nor the army base trainings .	所以 , 我們坐下來 , 我告訴我如果我想要繼續下第三層 , 我無法在早晨工作 , 每天早上沒有一天在早晨工作 , 沒有日常的勞動訓練 。
now , as the past few slides about coral reefs may have suggested , i do indeed spend much of my time as a researcher thinking about humanmicrobe interactions , specifically on coral reefs .	現在 , 過去幾張圖片 , 關於珊瑚礁的少數 , 我花了很多時間來思考人類的互動 , 尤其是文化互動的 , 特別是珊瑚互動 。
and if you take a camera and you point it at a random part of the sky , and you just keep the shutter open , as long as your camera is attached to the hubble space telescope , it will see something like this .	如果你拍攝攝攝影機 , 重點是天空的一部分 , 你只保持開放 , 就像你的攝影機一樣 , 就像你的攝影機一樣 。
we have , at the institute , ongoing funding now from nih in a program with novartis to try and use these new synthetic dna tools to perhaps make the flu vaccine that you might get next year .	在憲法中 , 我們有了資金 , 現在在奈及利亞 , 試圖用這些新成本 , 來做這些新的成果 , 可以讓這些新成果 。
if economics , if the market , drives security , and if people make tradeoffs based on the feeling of security , then the smart thing for companies to do for the economic incentives is to make people feel secure .	如果經濟 , 如果市場 , 驅動性 , 如果人們在安全的感覺中 , 如果人們在安全的感覺 , 那時 , 公司的確是為了成功的 。
so i spent a week trying to learn everything i could about industrialscale batteries and the electricity grid and renewables and the economics of all of this and whether this was even a feasible proposal .	所以我花了幾個禮拜 , 試圖去學習商業和電力 , 以及電力、電力 , 以及電力的經濟的經濟 , 以及經濟的經濟的經濟 。
our journey was , in fact , 69 marathons back to back in 105 days , an 1 , 800mile round trip on foot from the coast of antarctica to the south pole and back again .	我們的旅程是 , 在1959年 , 69月後 , 69年 , 18年 , 180公里的角落 , 回到南極的南極 , 回到南極的南極 。
anthropomorphism: that's the illusion , an illusion created by technology and embroidered by our imagination to become an intelligent flying robot , a machine that appears to be alive .	哲學家:這就是科技和電子郵件 , 由科技和電子郵件所創造出來的 。
and what i see is that the animal's brain sets up its initial processing of that sound in a form that's idealized , within the limits of its processing achievements to represent it in an organized and orderly way .	我看到的是 , 動物的大腦會把它放在一個形式的過程中 , 由於它的形式 , 在過程中 , 在過程中 , 它的限制 。
and this dramatic bounce , which happens in a fraction of a second or so , is responsible for ejecting the rest of the star in all directions , ultimately forming a supernova explosion .	而這隻戲劇會發生在第二秒內 , 正是反對的 。 所以 , 完全不可思議 , 儘管在所有方向的星中 , 最終形成了超級的星 。
if they're not taking away trash efficiently and effectively every day , it starts to spill out of its containments , and the dangers inherent to it threaten us in very real ways .	如果他們沒有去追蹤 , 每天 , 每天都開始啟動它的內容 , 它開始啟動它的娛樂 , 而危險的危險性 , 危險的危險 , 以及危險的危險 。
i love to cook , i hosted many dinner parties , and in return , people invited me to their dinner parties , and to their barbecues , and to their pool parties , and to their birthday parties .	我很喜歡烹煮 , 我很榮幸 , 在回家裡 , 大家邀請我 , 給他們一個晚餐 , 給他們一個晚餐 , 讓他們的女兒 , 以及她們的夥伴 。
in 1798 , when edward jenner discovered the first vaccine it happened to be for smallpox he didn't just discover a prophylactic for a disease , but a whole new way of thinking: that medicine could prevent disease .	在179年 , 當耶穌發現第一次疫苗時 , 結果發生了 , 他不僅發現一個小x光 , 但整個疾病都沒發現了 。
because it's only when you do that , that you can talk about it's only when you do that , [that] you can talk about how we looked like and how we behaved at different times , and how those likes and looks and behaviors changed through time .	因為當你做這件事時 , 你只能談到 , 你只能做什麼 , 說我們如何看待 , 如何在不同的時間中 , 以及我們如何在不同的時間 , 以及如何改變 。
this australianindian girl , she came out and started to dance on her front lawn , and her father peered out the window to see what all the noise and commotion was about , and he soon joined her .	這位澳洲女孩女孩女孩 , 她從前面到她前面前 , 她父親和她的父親 , 她父親和我父親的父親 , 看了什麼都不見了什麼 。
she went through many months of harsh chemotherapy and painful surgeries , and then just as she was ready to jump back into the dating world , she found a lump in her other breast and had to do it all over again .	她花了幾個月的哈拉和痛苦的手術 , 然後她準備好了 , 她讀書 , 她發現了一系列 , 她發現了一場幸運 , 她發現了一場幸運 。
but anyway , i used this for a cover for the nine inch nails dvd , and i've also now fixed the bomb shelter with duct tape , and it's ready . i think i'm ready . so .	但 , 總之 , 我用了這個方法 , 在奈及利亞 , 我現在也填滿了骨頭 , 我也寫了 , 我也準備好了 。
we believed in data , but what happened , even with the most respected newspaper , is that the obsession to reduce everything to two simple percentage numbers to make a powerful headline made us focus on these two digits and them alone .	我們相信資料 , 但發生了什麼事 , 即使發生了最嚴重的消息 , 就是要減少兩種簡單的數字 , 降低所有數量的數量 。
on the basis that a picture is worth a thousand words , what i did was , i asked bill and melinda to dig out from their archive some images that would help explain some of what they've done , and do a few things that way .	在這張照片上 , 一張照片寫著一千名字 , 我問了bibill和ipha , 我問了一些圖片 , 來解釋他們做些什麼 。
russian nuclear launch key: the one on the top is the picture of the one i found on ebay ; the one on the bottom is the one i made for myself , because i couldn't afford the one on ebay .	俄亥俄國教授 , 最頂尖的照片之一:我找到的照片 , 其中一個我找到了我自己 , 因為我無法承擔自己 , 因為我無法承擔自己 。
we can talk about the economic impacts of these festivals on their cities , but i'm much [more] interested in many more things , like how a festival helps a city to express itself , how it lets it come into its own .	我們可以談到他們城市的經濟影響 , 但我對城市的影響 , 我非常感興趣 , 例如 , 最有興趣的 , 比如 , 如何讓城市擴大 。
it built a new sports arena , a new canal downtown , it fixed up our performing arts center , a new baseball stadium downtown , a lot of things to improve the quality of life .	它建立了一個新的機會 , 新的機會可以降低我們表達藝術中心的藝術中心 , 一個新的階段 , 一個新的階段 , 許多東西都無法改善了生命的平等 。
this same mechanism , we hope , will allow these patients , not only to imagine again the movements that they want to make and translate them into movements of this new body , but for this body to be assimilated as the new body that the brain controls .	這也是一樣的機械 , 我們希望這些病人可以再次想像他們想要做出的運動 , 將它們轉換成新的身體 , 將它們轉換成新的身體 。
you know , we provide health services and people are always fussing at me about , you know , because i'm all into accountability and data and all of that good stuff , but we do health services , and i have to raise a lot of money .	你知道 , 我們提供健康服務 , 人們總是在我身上 , 你知道 , 因為我都是要承認的 , 所有好事 , 但我們都要做健康服務 , 所有好事 , 我們要做健康服務 。
a criminal justice system that acknowledges the legacy of exclusion that poor people of color in the u . s . have faced and that does not promote and perpetuate those exclusions .	犯罪系統的罪系統 , 包括美國有色色的顏色 , 在美國有臉部的貧窮 。
however , it's better than that ; we actually know how to fix them all , in mice , in principle and what i mean by in principle is , we probably can actually implement these fixes within a decade .	然而 , 比這還要好 ; 我們其實知道如何解決它們 , 在數十年內 , 我所謂的原則 , 而我們所謂的原則 , 可能在數十年內 , 我們可能無法改善這些纖維 。
the poverty of our knowledge must become the first basis of moving forward , and not imposition of the framework that works on the basis of mathematical modeling , for which i have enormous respect .	我們知識的貧窮 , 必須成為最先進的戰役 , 而不是不可能在數學模式上工作 , 為數學模式的設計 , 為數學模式的設計 , 為此 , 我有了非常的尊重 。
or , if you go in kind of halfheartedly , for a period of time you'll reduce the disease burden , but eventually those tools will become ineffective , and the death rate will soar back up again .	或者 , 如果你走進一半半半的時間 , 你就會降低疾病的疾病 , 但最終 , 那些工具會變得更痛苦 , 死亡率就會變得更嚴重 , 死亡率就會再再一次 。
costa rica has prioritized education , health and environmental sustainability , and as a result , it's achieving a very high level of social progress , despite only having a rather modest gdp .	成本的成本 , 健康和環境永續的穩定性 , 成為一個非常高的社會進步 , 儘管是非常高的社會進步 , 儘管是最高的社會進步 。
zero ongoing communication costs . highly scalable ; you can just keep adding them , and as in katrina , you can keep subtracting them as long as there's some , we can still communicate .	零售價格的成本 , 高度的可行 , 你可以保持它們 , 同時 , 你可以保持它們 , 只要有一些時間 , 我們還無法把它們當作 。
of course , in this system governments do tax , and they use part of their revenues to fund social programs , recognizing that government's role is not just regulation but also to be arbiter of social goods .	當然 , 在這個系統做稅 , 他們使用了一部分 , 他們的營養計畫 , 重新認知政府的角色 , 重新認同政府的角色 。
so , i hope i've convinced you of this , of the impact on hospital clinic resources is profound and then the impact on diseases is equally impressive across all these different diseases and more .	所以 , 我希望我相信 , 醫院的影響 , 醫院的影響是很嚴重的 , 然後在疾病中造成的影響 , 疾病的影響 。
that's it . then — will i keep going ? then we dated for two years , broke up for 10 , got back together and got married . dl: so anyway , we're running out of time , so i'll just get to it .	那時 , 我會繼續嗎 ? 然後再再再再一次 , 然後再回來 , 結合了10年 , 結合了 。 馬爾:所以 , 我們就跑出來了 。
if you live in a city , and even if you live in a slum which 20 percent of the world's urban population does you're likely to be healthier , wealthier , better educated and live longer than your country cousins .	如果你住在一個城市 , 即使你住在貧民窟 , 即使你住在貧民人口人口中 , 比你國家更健康 , 更高 , 更高 , 比你國家更高 。
so , since all of this loss happened , i've made it a career to talk about death and loss , not just my own , because it's pretty easy to recap , but the losses and tragedies that other people have experienced .	所以 , 因為這一切都發生了 , 我做了一個職業和失去了死亡 , 不只是我自己 , 因為這很容易的失敗 , 但失去了其他經驗 。
surgeons could learn how to routinely and safely perform csections , reopen blocked arteries , replace damaged livers and kidneys , and many other lifesaving operations .	外科醫生可以學習如何運作 , 安全地表演了藝術家 , 重新定義藝術家 , 取代了藝術家 , 以及很多其他生命 。
along with these more conventional practices , people can now have their remains shot into space , used to fertilize a tree , or made into jewelry , fireworks , and even tattoo ink .	隨著這些進步的練習 , 大家都可以用它們的皮膚 , 用在空間中 , 來提供一棵樹 , 或在猶太、火、火、火、火、火、火、火燒 。
so now , whenever i catch myself thinking vaguely about something really important , like , " it's unlikely i'll forget what i want to say in my ted talk , " i now try to estimate it numerically .	所以 , 當我遇到自己思考時 , 我不肯定我要忘記我的ted演講 , 我想要說: 「 不要忘記我的ted演講 , 我現在要說什麼 , 我現在想說: 「 我想要說什麼 。 」
it's understandable that , as a society , we want to try and understand exactly what caused these riots , but also , perhaps , to equip our police with better strategies to lead to a swifter resolution in the future .	它很明確 , 作為一個社會 , 我們想要了解這些行為 , 但也可能 , 將我們的政策和更好的策略 , 將我們的政策帶到未來 。
however , with chronic stress our bodies become flooded with these chemicals , resulting in a loss of brain cells and an inability to form new ones , which affects our ability to retain new information .	然而 , 我們身體的穩定壓力變成了這些化學物質 , 會影響大腦細胞細胞細胞 , 導致大腦細胞細胞細胞 , 會影響我們的能力 , 來形成新的資訊 。
but i did the math , and i realized that my greatgrandfather had been born exactly 118 years before that year , and i sat on his knee until i was 11 years old , and i realized it's nothing in time , nor in history .	但是我做了數學 , 我發現我最偉大的青少年已經出生了118年 , 直到我11歲 , 直到我11歲的時候 , 直到我 。
but a real challenge is to find , to design to create , to empower those connectors that are able to innovate , to transform noise and silence into signal and finally bring our democracies to the 21st century .	但一個真正的挑戰是 , 去創造這些連結 , 能創造出這些連結 , 來改革 , 轉變 , 轉變到21世紀 。
for example , men have , on average , 60 percent more muscle mass , and 75 percent more upper body muscle mass , and those differences in musculature translate into large sex differences in strength .	舉例來說 , 男人有60%的肌肉 , 75%的肌肉 , 會增加大量的大量 , 而這些差異的差異 。
