maybe you've thought about them , too .	也許你也想過 。
but for them , anatomy isn't just something to memorize , but a base from which to understand the human body on a meaningful level ; to depict it in ways that we can relate , whether it be through cartoons , body painting or street art .	但對於他們來說 , 解剖不僅是記憶 , 而是從中了解人類身體的意義 , 來描述它 , 能透過漫畫、身體、畫、畫或畫 。
that if we involve them in their education , if we have them discuss the real issues that they confront that our whole society confronts and if we give them skills that enable them to engage the real world , that magic will happen .	如果我們參與教育 , 讓他們參與教育 , 如果我們讓他們討論真正的問題 , 他們會說我們所有的社會爭議 , 如果我們給他們技能 , 讓他們參與真實世界 , 魔法會發生 。
in the 1930s , if any of you wanted to make a movie , you had to work for warner brothers or rko , because who could afford a movie set and lighting equipment and editing equipment and scoring , and more ?	在1930年代 , 如果你想要製作一部電影 , 你必須要為戰爭兄弟或rko工作 , 因為誰能負擔一部電影 , 燈光設備和裝備 ?
and at its core , the art of funding the work means that we have to truly believe that the purpose and the privilege of our work is to provide people with an extraordinary way to use their wealth that will change people's lives .	在這個作品的核心上 , 我們必須真正相信 , 目的是 , 我們必須要真正相信 , 目的和我們工作的邀請 , 提供一個不可思議的方式 , 來使用他們的財富 , 會改變人們的生活 。
the pancreas still sends out insulin , but cells , especially muscle cells , are less and less responsive to it , so blood sugar fails to decrease , and blood insulin continues to rise .	胰腺素仍然會發出胰島素 , 但特別是肌肉細胞 , 較少反應 , 所以血糖失敗了 , 血糖不會減少 , 血液胰島素會持續增加 。
in my mind , this is what leadership is all about: a mission to listen with empathy to the craziest of ideas , the hopes and aspirations of a younger generation , who are just looking for a chance to be better and to make our country better .	在我的腦海裡 , 這就是領導力:一個任務 , 聆聽同理心的瘋狂 , 希望和啟發一個年輕世代的年輕世代 , 想要更好的機會 , 讓國家變得更好 。
nelson mandela i take a little piece of limestone from robben island prison , where he labored for 27 years , and came out with so little bitterness , he could lead his people from the horror of apartheid without a bloodbath .	尼爾森曼德拉 , 我從羅伯特蘭的羅伯特區拿到一小塊石油 , 他在實驗室裡 , 他可以用一點一點一點一點點來源 , 他可以把他帶走 , 沒有血腥浴室 。
you think about whatever your life has been , however many obstacles you have faced in your life , at critical junctures you always knew there was a predictable connection between the effort you exerted and the result you achieved .	你想想你的生命是什麼 , 無論你在生命中有多少障礙 , 在關鍵評判判判中 , 你總是知道你在努力中間有一連串的連結 , 結果是你得到的 。
the cause of that crash , it turned out , was an inexpensive rubber oring in the booster rocket that had frozen on the launchpad the night before and failed catastrophically moments after takeoff .	結果 , 結果發現 , 這是一個非常昂貴的橡膠 , 或在波羅羅的火箭上 , 在那天晚上 , 失敗的時刻 。
thulasiraj ravilla: becoming blind is a big part of it , but i think it also deprives the person of their livelihood , their dignity , their independence , and their status in the family .	thasjajajalla:combli是一件大部份 , 但我認為它也描述了他們生活的尊嚴、尊嚴、他們的獨立 , 以及他們的家人 。
and richard meier , who was one of my teachers , kept coming over to my desk to give me criticism , and he would say , " bill , you've got to understand solar energy has nothing to do with architecture . "	richardardarder , 他是我的一位老師 , 一直到我的桌上 , 他會說: 「 bill , 你必須了解太陽能能能能能能能不能用建築來做 。 」
the results implied that the striatum , which , for sure , is involved in compulsivespectrum disorders , is also involved in human social connection and our ability to not human social connection , but our ability to connect .	結果顯示 , 雕像 , 當然 , 在複雜的視覺障礙中 , 同時也涉及人際連結 , 及人際連結 , 而我們的能力 。
she rode to the mountains on a cloud , then continued on foot passed gateways and arches until she reached one marked “beyond mortals” hanging over a silver bridge .	她走到雲層上 , 然後在腳上 , 直到她到達了一條馬鈴薯 , 直到她到達了 「 匿名 」 的動作 。
so i went over to the manager of the ambulance company and i told him , " please , whenever you have a call coming into our neighborhood , we have 15 great guys who are willing to stop everything they're doing and run and save lives .	所以我去了救援公司的管理員 , 我告訴他: 「 請不要 , 請你來到我們的鄰居 , 我們有十五位偉大的傢伙 , 他們會停止一切 , 拯救生命 。
as well , we could characterize the fungal receptor receiving those signals and part of the underlying reaction occurring within the fungus and leading to its direct growth toward the plant .	嗯 , 我們可以改造基本概念的概念 , 接收這些信號和部分 , 會在基礎上發生的反應 , 導致植物的直接成長 。
some of the effects of malnutrition during pregnancy were immediately apparent in higher rates of stillbirths , birth defects , low birth weights and infant mortality .	在懷孕期間 , 某些副作用是 , 基本上在嬰兒的比率高 , 生育率較高 , 生育率 , 低的鳥類和嬰兒死亡率 。
somebody once said , al qaeda does not have a return address , so if they attack us with a nuclear weapon , what's the response , and to whom is the response ?	有人曾經說過 , 艾瑞克亞沒有回報 , 所以如果他們對核武器攻擊我們 , 反應是什麼反應 ? 誰是回應者 ?
wouldn't it be nice if intestinal gas came embodied in visible clouds , so she could see that her really quite inoffensive pop had only barely grazed my face before it drifted away .	如果森林氣體在可見的雲層中 , 她不會很好 , 所以她可以看到她真的很有影響力的警察 , 只能把我的臉拉開 。
now , that's a pretty bold statement , but if you take nothing else away from this talk , i actually want you to remember that while blockchain technology is relatively new , it's also a continuation of a very human story , and the story is this .	這是一個很棒的狀態 , 但如果你從這場演講中拿不到其他東西 , 我其實希望你們記得 , 當鎖定技術相對新 , 它也是人類的故事 。
however , if a video is there that everything was explained to you , and you have it all in the video file , it'll be much less likely that some hotshot lawyer will take this case on contingency , because it won't be nearly as good a case .	然而 , 如果有一支影片可以解釋 , 所有東西都解釋了 , 你有所有的影片檔案 , 它會比較少 , 有些熱帶法律律師會把這個案件拿到國會 , 因為它不會是好事 。
and i think , when we think about the language of immigration and we start hearing words about enemies and militarization , i think the real question is: how do we convince all americans to understand what you say that more unites us than divides us ?	我認為 , 當我們想到移民的語言 , 我們開始聽到敵人和軍事化 , 我認為真正的問題是:我們要如何說服所有美國人 , 來了解我們所說的 , 比我們多樣化呢 ?
we need employers to let go of outdated hiring practices and embrace new ways of identifying and cultivating talent , and candidates can help by learning to tell their story in powerful and compelling ways .	我們需要雇主來讓雇主去探討隱藏的練習和擁抱新的方式 , 來辨別出真正的真實 , 可以協助學習他們的故事 , 來告訴他們他們自己的故事 , 更有力量和複雜的方式 。
remember , our evolutionaryconserved sequences we're using on this array allow us to detect even novel or uncharacterized viruses , because we pick what is conserved throughout evolution .	記住 , 我們演化的序列 , 允許我們能夠偵測到新穎的病毒 , 或未被觸及的病毒 , 因為我們挑選我們在演化中收集的內容 。
how can you help ? you can become active , make noise . you can write a letter to your government and tell them that we need to focus on these very misunderstood creatures . volunteer your time to spread the word . spread the word .	你怎麼能幫助 ? 你能成為活躍的 , 你可以寫信給你的政府 , 並告訴他們 , 我們需要把焦點放在這些錯誤的生物中 。 投入你的時代 。 傳播這個字 。
they ambled through the forests and savannas using their strong arms and sharp claws to uproot plants and climb trees , grazing on grasses , leaves , and prehistoric avocados .	他們穿過森林和沙拉 , 用它們強壯的手臂和鯊魚 , 來爬上植物和爬樹木 , 抓住草原 , 離開 , 離開 , 前面的草坪 。
so if you can smuggle them into the e . u . , there are very handsome profits to be made , and i want to show you this to demonstrate the type of resources available to these groups .	所以 , 如果你可以把它們放進美國 , 這裡有非常手勢的利潤 , 我想要讓你們看到 , 來展示這些資源的類型資源 。
and there i was chased by a pack of feral dogs on the dock , and the lead dog bit me on the ass , requiring me to go to a strange portuguese clinic and receive an ass shot .	我被一堆腳的狗包裹著 , 領袖們把我帶到一個奇怪的診所裡 , 需要我去參加一個奇怪的運動診所 , 並接收到槍擊 。
and everyone who's in this room , and everyone who's watching this out there on the web , i think , has a duty to demand of their politicians that we make policy based on scientific evidence and on common sense .	在這間房間裡的每個人 , 看著這個網站的人 , 我想 , 是因為要要求他們的政治人物 , 根據科學證據和常見的證據 。
it helped that it was an event that pulled everybody together , but it was a new way of doing things that was enabled by the internet and a lot of the other things that were going on , and i want to talk a little bit about what those new principles are .	它能幫助大家聚在一起 , 但它是一種新方法 , 透過網路和許多其他的東西 , 我想要談論這些新原則是什麼 。
and when this highly unproductive session is over , you go back to your desk , and you stand at your desk and you say , " boy , i wish i had those two hours back , like i wish i had my chair back . "	而當這個高度不受教育的感官結束時 , 你會回到你的桌上 , 你站在你的桌上 , 然後你說: 「 男孩 , 我希望我有這兩小時 , 我希望我有椅子 。 」
so the first batch of computers are being installed later this summer , and we're helping dr . zullinger develop some strategies around how we might connect the classroom and the home to extend learning beyond the school day .	所以 , 電腦的第一步 , 被啟動之後 , 我們正在協助博士發展一些策略 , 如何連結教室和家長 , 去探討學校 。
i see this as an ongoing process involving constant learning , and i'm confident that i'll be able to add value down the line if i continue building empathy and understanding through engaging with unfamiliar perspectives .	我看到這作為演算過程的演算過程 , 我相信 , 我可以加上價值觀 , 如果我繼續創造同理心 , 並透過不熟悉的觀點 。
infection rates climbed , and when treatment became available in the west , treatment that remains our most potent weapon against this virus , it was unaffordable to the public sector across africa .	感染率攀升 , 當治療變成了西方 , 在西方的治療中 , 我們最有力的武器對抗這個病毒 , 它不可避免到非洲各地的公共部門 。
early data shows that restorative justice builds empathy ; that it reduces violent reoffending by up to 75 percent ; that it eases ptsd in survivors of the most severe violence .	早期的數據顯示 , 其他的正義建構 , 它會減少暴力反應 , 降低到75% ; 它會在最嚴重的暴力倖存者的倖存者 。
and that's what this whole day is about , to learn from the folks speaking , and we profile these people on live your legend every day , because when ordinary people are doing the extraordinary , and we can be around that , it becomes normal .	這整天是關於這一切的 , 學習來自法官說話 , 我們每天都在生活的這些人 , 因為當一般人在做法時 , 我們就會變成正常的 。
and in france , they have a regulatorapproved although still experimental process where they print two parallel tracks of foam insulation and pour concrete in the middle to create solid stone .	舉例來說 , 他們有規範 , 雖然仍然在實驗過程中 , 他們列印了兩條腳踏車 , 並在中間創造獨立的石頭 。
booted up in a cell , the program would execute , and it could result in this person ; or with a small change , it could result in this person ; or another small change , this person ; or with a larger change , this dog , or this tree , or this whale .	在一個細胞中 , 程式會累積 , 它會導致這個人 ; 或有小改變 , 它會造成這個人 ; 或另一個小改變 , 這個人 , 或大型改變 , 或這棵樹或鯨魚 。
not only does she need to trust john , she needs to accept that with a little bit of room to try his hand at leading , john will inevitably start leading in some ways that are far more john than jane .	她不只需要信任約翰 , 她必須接受一點房間 , 試圖他的手 , 約翰會開始領導 , 特別是從某方面開始 。
now those are all goals which could be achieved within a decade , but only with radical and systematic experiment , not just with technologies , but also with lifestyles and culture and policies and institutions too .	現在這些目標可以在十年內完成 , 但僅僅僅有著種族和系統實驗 , 不只是科技 , 還有生活方式和文化和政策 。
my friends bill and cory and arocks , all in prison for violent crimes also , shared their words of wisdom with the young people as well , and received the sense of relevancy in return .	我的朋友比爾和哥倫克 , 都是為了暴力犯罪的罪犯 , 分享他們和年輕人一樣的智慧 , 接受了尊重的感受 。
today , major decisions and i'm not particularly talking about africa here , but the developed world major decisions involving millions of dollars , and millions of people , are often based on , " how will this affect the next shareholders' meeting ? "	今天 , 主要決策 , 我特別在談非洲 , 但開發中國家的主要決策 , 通常是基於 「 下一個共享者會議 ? 」
now these models are not just visually appealing , but they are also geometrically accurate , which means researchers can now measure the distance between trees , calculate surface area , the volume of vegetation , and so on , all of which are important information for monitoring the health of these forests .	這些模型不僅是視覺的 , 但它們也在地理上確定 , 意思是 , 研究者現在可以測量樹木的距離 , 計算表面的表面 , 所有重要的資訊 , 都是重要的資訊監測器 。
fires were frequent here , and when they occurred , they weren't that severe , while further up the mountain , in the moist and the cold forests , trees were more densely grown and fires were less frequent , but when they occurred , they were quite a bit more severe .	火焰在這裡 , 當它們發生時 , 它們不會被賣 , 同時更進一步 , 在山上 , 在山上 , 森林和森林 , 樹木更密切地成長 , 但當它們發生時 , 它們會變得更不平等 , 但當它們會變得越來越嚴重 。
and it talks about where the cotton was grown and the fertilizers that were used and the consequences for soil of that fertilizer . and it mentions , for instance , that cotton is very resistant to textile dye ; about 60 percent washes off into wastewater .	它談到 , 牛頓長大 , 被用來和使用的肥料排放量 , 以及它提到的提議 , 二氧化碳是非常反抗的 , 質子對溫度的 ; 大約有60%的廢料 。
but even though i know it's difficult to sit with those feelings in a room full of strangers , if we can find our way through all of the messy feelings , i believe we will find our way to the light of compassion for that child , whose relationship with her body was damaged by an adult whose job it was to protect it .	但儘管我知道 , 我很難坐在一間充滿陌生人的感覺中 , 如果我們能透過所有的記憶感受 , 我相信我們會找到我們的方法 , 我們會找到我們對同情心的光線 , 他和她身體的關係 , 由一個成人所損害 。
but what i am saying is that we must challenge these muslim fundamentalist movements because they threaten human rights across muslimmajority contexts , and they do this in a range of ways , most obviously with the direct attacks on civilians by the armed groups that carry those out .	但我說的是 , 我們必須挑戰這些穆斯林基本主義者的運動 , 因為他們將人權威威威威威威脅到穆斯林的權利 , 他們在一個奇怪的角度上 , 最明顯地 , 由伊斯蘭政府的武器攻擊 。
earlier in my incarceration , i had received a letter from one of the relatives of my victim , and in that letter , she told me she forgave me , because she realized i was a young child who had been abused and had been through some hardships and just made a series of poor decisions .	在我的監禁中 , 我收到一封信 , 來自我受害者的親戚 , 她告訴我她 , 因為她是一位年輕的小孩子 , 被埋葬了 , 透過一些艱難的決策 , 只是在一些艱難的小決定中 。
i was a reading a book recently , it's called " the students are watching , " and it was by ted and nancy sizer , and in that book , they said that the work of education is often described as a series of nouns , like " respect , " " honesty , " " integrity . "	最近我讀了一本書 , 叫做 「 學生在看 」 , 它被ted和奈米尺寸的大小 , 他們說 , 教育的作品通常被描述成一系列 , 像是 「 尊重 」 、 「 誠實 」 、 「 尊重 」 、 「 誠實 」 。
well , we went to the brazilian government and to fifa and proposed , well , let's have the kickoff of the 2014 world cup be given by a brazilian paraplegic using a braincontrolled exoskeleton that allows him to kick the ball and to feel the contact of the ball .	我們去了巴西政府 , 來填補 , 並提出 , 嗯 , 我們有2014年世界杯子的技能 , 由巴西寄生蟲所提供的 , 用的腦麻煩 , 讓他能夠踢球 , 並感受到球 。
well , our research my generation for sure , people who were going to school in the late '60s made very much a shift out of the internal focus of architecture , looking at architecture within its own territory , and we were much more affected by film , by what was going on in the art world , etc .	嗯 , 我們這一代的研究是 , 在60年代末期的人們會在國際專注建築的領域中 , 看看建築師的建築師 , 看看建築師 , 看看建築師 , 我們更受影響 , 透過電影的影響 , 透過電影 , 透過藝術世界各地的影響 。
but in our land , in this land , in usaland , there are certainly some sweet lesters out there , many of them in this room here today , but the vast majority of lesters act for the lesters , because the shifting coalitions that are comprising the . 05 percent are not comprising it for the public interest .	但在我們的土地上 , 在美國 , 有些瑞典鏡頭 , 今天在座的許多人 , 但大部份的萊斯特活動 , 因為在這個房間中 , 轉變了百分之百分之百五十五的公共利益 。
it struck me , as from above , that i could conjure up my mother just by walking perfectly from my elementary school at the top of a steep hill all the way down to my grandmother's house , placing one foot , and one foot only , in each sidewalk square .	這讓我感到震驚 , 從一開始 , 我可以確保我的母親 , 完全從我的視覺學校的頂端走到我祖母的房子上 , 把我祖母的房子放進一根腳下 , 只能在一根根腳下 , 只用一根根腳踏上 。
i believe that in this education revolution that we're talking about we need to invite the souls of the young people that we work with , and once they're able to refine identify their grit , resilience and character that they've already developed their academic performance will improve .	我相信 , 在這個教育革命中 , 我們必須邀請我們和年輕人一起工作的靈魂 , 一旦他們能夠重新定義他們的墳墓、韌性和角色 , 他們已經開發了他們的學術表演 。
if we were to print out all three billion a's , t's , c's and g's on a standard font , standard format , and then we were to stack all of those papers , it would be about 130 meters high , somewhere between the statue of liberty and the washington monument .	如果我們列印了三十億個、c、c、g、標準、標準、標準、標準、標準、標準、標準、以及所有這些文件的資料 , 大概是130公尺高的 , 有些地方 , 在船上 , 有些地方 , 在船隻和華盛頓特區之間 。
but what's really happening is that we've got the power of a free and open internet , and on top of that we're putting a platform for participation , and the peers are now in partnership with the company , creating shared value on shared values , and each strengthening the other , and doing what the other can't do .	但真正發生的事是 , 我們有自由和開放網路的力量 , 在這方面 , 我們將一個平台投入參與者的平台 , 現在和同事合作 , 創造了共享價值觀 , 每一個階段 , 互相分享彼此 , 做其他事 。
and what that does from a security or a military part is it does three things: it changes the very operating environment that we're working in , it threatens our bases , and then it has geostrategic risks , which sounds kind of fancy and i'll explain what i mean by that in a second .	從安全或軍隊的角度來看 , 這是三件事:它改變了我們正在努力的環境 , 它會威脅我們的蝙蝠 , 然後它有地理風險 , 聽起來有點像法國人 , 我會說 , 第二秒鐘內我會說的 。
the actual truth about the specific bushkerry incident is that the bushkerry articles were locked less than one percent of the time in 2004 , and it wasn't because they were contentious ; it was just because there was routine vandalism which happens sometimes even on stage . . .	真正的事實是 , 在2004年 , 特定的布希特蘭文章被鎖定了超過1% , 是因為他們是意識的 , 只是因為他們有著自閉症 , 有時會發生 。
and if you look into the designed environment around us with that kind of lens , asking , " what is the vision of the good life that our products , our design , present to us ? " , then you often get the shivers , because of how little we expect of each other , of how little we actually seem to expect of our life , and what the good life looks like .	如果你仔細觀察我們周圍的設計環境 , 問: 「 我們產品的好生活 , 設計、設計 , 給我們看 ? 」 然後你通常會得到這類影像 , 因為我們對彼此的期望 , 我們對於生命的期望 , 看似什麼樣子 。 」
i asked my mom , who was an artist , when i was in third grade , how a car worked , so she had no idea so she gave me a book , and i read it , and sure enough , my first job out of my mechanical engineering degree was with chrysler motors in the automotive industry .	我問我的母親 , 一位藝術家 , 當我在第三年級時 , 車子是怎麼運作的 , 所以她沒有想法所以她給我看了一本書 , 當然 , 我第一次從我的機械工程師和教師一起工作 。
well , one thing that's true about stephen hawking's remark i mean , it is true , but it's the wrong emphasis one thing that's true about it is that it doesn't do it with any special physics , there's no special dispensation , no miracles involved .	嗯 , 一件關於史蒂芬·哈頓的回報是真的 , 但它是錯的 , 它是錯的 , 它沒有任何特殊的物理 , 沒有特殊的分歧 , 沒有特殊的分歧 。
now , luckily , this thrinaxodon , the size of a robin egg here: this is a skull i've discovered just before taking this picture there's a pen for scale ; it's really tiny this is in the lower triassic , after the mass extinction has finished .	很幸運的是 , 這條河系的大小 , 這裡的角色大小:這是我剛剛發現的 , 在拍攝這張圖片之前 , 非常小 , 這是一個很小的現象 , 在降低三角落之後 , 大幅滅絕就結束了 。
i have never been arrested , never spent a night in jail , never had a loved one thrown into the back of a squad car or behind bars , or be at the mercy of a scary , confusing system that at best sees them with indifference , and at worst as monstrous .	我從來沒有被逮捕 , 從來沒有一天晚 , 從來沒有任何人在一條四軸車後面 , 或是在一輛火車的後面 , 難以置信的系統 , 最糟糕的是 , 看到它們最佳看見它們 , 最糟糕的是月亮 。
they were far more vibrant and flashy than the relatively dull greens made from natural pigments , so they quickly became popular choices for paint as well as dye for textiles , wallpaper , soaps , cake decorations , toys , candy , and clothing .	他們比較勇敢和奴隸 , 遠比相對的黃色綠色是由自然的豬所組成的 , 所以他們很快就會選擇疼痛 , 就像dna、牆壁、土壤、肥皂、乾旱、乾旱、乾旱、乾燥、乾燥、衣服、衣服、衣服 。
so recently , we heard a lot about how social media helps empower protest , and that's true , but after more than a decade of studying and participating in multiple social movements , i've come to realize that the way technology empowers social movements can also paradoxically help weaken them .	最近 , 我們聽過很多關於社交媒體幫助員工智慧 , 這是真的 , 但經過了超過十年的研究和參與社交運動的十年 , 我已經意識到 , 科技賦予社交運動 , 同時也能幫助他們做出矛盾的 。
patrick quinlan , former ceo of ochsner health [system] , told me about the effects of their 105 way , where if you're within 10 feet of someone , you make eye contact and smile , and if you're within five feet , you say hello .	巴基斯坦 , 在十五呎高的石油衛生組織中 , 告訴我 , 在十五呎之外 , 如果你在10英呎的某人身上 , 你就會做出眼睛的反應 , 如果你在五呎之內 , 你會說 , 你說: 「 喔 。 」
this is basically a base wherein we are trying to gather and learn virtually everything about the biodiversity of this incredibly complex forest system , and try to hang on to what's there , make sure the water sources are protected and kept clean , and of course , having a good time too .	基本上 , 我們試圖更加加加加加加加入 , 學習到這個生物多樣性的生物多樣性 , 試圖在哪裡 , 讓水資源能保護和穩定 , 當然 , 當然 , 當然 , 水資源資源也太多了 。
and then one of these companies that was importing parts for the clunkers decided to set up in business , start selling them to other people , and gradually another company emerged out of that , marin , and it probably was , i don't know , 10 , maybe even 15 , years , before the big bike companies realized there was a market .	然後 , 其中一個公司 , 用來改善這些公司 , 決定在商業上 , 開始搜尋其他人 , 漸漸地 , 馬丁 , 馬丁 , 可能是 , 我不知道 , 十五年 , 也許是十五歲 , 可能是一家市場 。
but this is really a science talk , and it's really an engineering talk , and what was amazing to me about that experience is that taber said , yes , i think we can build a stratospheric suit , and more than that , come down tomorrow and let's talk to the team that formed the core of the group that actually built it .	但這真的是個科學演說 , 而這真的是個工程師演講 , 對我來說很驚訝的是 , 我們能建立一個圖像的建設 , 而不只是它 , 來到下面 , 讓我們來談談這個團體的核心 。
in over 20 years of private practice , i have seen people of every age and background face every manner of heartbreak , and what i've learned is this: when your heart is broken , the same instincts you ordinarily rely on will time and again lead you down the wrong path .	20年 , 私人練習 , 我看到每個年齡的人 , 面對心碎的每一個角落 , 我學到的是:當你的心臟被破碎 , 或分析時 , 會再次引起錯誤的路徑 。
so , in new york city , on the first saturday of every summer , coney island , our local , charmingly rundown amusement park , hosts the mermaid parade . it's an amateur parade ; people come from all over the city ; people get all dressed up .	所以 , 在紐約市 , 每一天夏天的夏天 , 國會議院 , 我們當地的公寓公園 , 房間裡的公園 , 房間的公園 , 公園 , 公園 , 公園 , 大家都來自城市各地 。
spanish neuroanatomist santiago ramon y cajal , who's widely considered the father of modern neuroscience , applied this golgi stain , which yields data which looks like this , and really gave us the modern notion of the nerve cell , the neuron .	西班牙神經學家衛生動物園 , 他很明顯地認為現代神經科學的父親 , 應用了這個黃色的山脈 , 看起來像這樣 , 真正給我們現代的神經元 , 神經元不是神經元 。
this is i don't know if you saw it on cnn recently they gave the heroes award to a young kenyan shepherd boy who couldn't study at night in his village , like all the village children , because the kerosene lamp , it had smoke and it damaged his eyes .	這是我不知道的 , 如果你最近看到了它 , 他們會把英雄帶到一個年輕肯亞的肯亞小男孩 , 晚上無法在他的村莊裡學習 , 像所有村莊 , 因為凱特拉拉拉拉拉拉拉拉拉拉拉 , 牠的眼睛被傷害 。
in all three cases , local leaders were willing and able to make peace , the international community stood ready to help them negotiate and implement an agreement , and the institutions have lived up to the promise that they held on the day they were agreed .	三個案例 , 當地的領導人願意做和平 , 國際社群站起來 , 準備協助他們協議 , 並改善協議 , 及機構的承諾 , 他們每天被告知的承諾 。
if we're not here in 10 , 000 years , it's going to be because we could not take advantage of the gift given to us by a young dutch fellow in 1738 , because we underestimated the odds of our future pains and overestimated the value of our present pleasures .	如果我們不是這裡的100年 , 我們將會是因為我們不能把禮物的優勢給我們 , 由173年的荷蘭大樓 , 因為我們估計了我們未來的痛苦 , 並估計我們對現代的價值觀 。
hope . that's the question i get asked as i'm going around the world: " jane , you've seen so many terrible things , you've seen your chimpanzees decrease in number from about one million , at the turn of the century , to no more than 150 , 000 now , and the same with so many other animals .	希望 , 這就是我在世界各地的一個問題: 「 珍妮 , 你看過很多可怕的東西 , 你看過你的黑猩猩的數量 , 大約一百萬個世紀 , 轉移到一萬五千萬個 , 現在 , 與其他動物相同 。
do they provide structure for us to do that ? and , you know , that's a personal relationship to expression that is lacking in the technological sphere . so , you know , with dan , we needed a new design process , a new engineering process to sort of discover his movement and his path to expression that allow him to perform .	他們為我們提供結構嗎 ? 而且你知道 , 這是一個個人關係 , 來表達它在技術領域中缺乏科技的某處 。 所以 , 你知道嗎 , 我們需要一個新的設計 , 一個新的工程程程程程程程程程程 , 來探索他的動作 。
it became quickly apparent to me that i couldn't follow the sorts of mental health care models that i had been trained in , one that relied heavily on specialized , expensive mental health professionals to provide mental health care in countries like india and zimbabwe .	對我來說 , 我很快就無法遵循心理健康照護模式 , 我已經被訓練過的心理健康照護模式 , 一旦在專業化、昂貴的心理健康專業專業領域提供精神健康照護 , 來提供像印度和動物一樣的心理健康照護 。
but when you think that every day for a city the size of london , enough food has to be produced , transported , bought and sold , cooked , eaten , disposed of , and that something similar has to happen every day for every city on earth , it's remarkable that cities get fed at all .	但 , 當你認為每天在倫敦的城市大小時 , 足夠的食物必須要生產、運輸、買賣、吃、吃、吃、吃、吃、吃、吃、吃、吃、吃東西 , 都能在地球上發生 。
we combined that with a healthcare system that's intended to primarily treat physiological symptoms , and then we put big pharma in the driver's seat , aimed directly at profits with regulations that are easy to manipulate .	我們結合了一套醫療系統 , 主要是治療生理症狀 , 然後我們把大型藥丸放在駕駛座的海中 , 最終 , 直接在改善規範中 , 非常容易被操控 。
they also modeled what would be the most effective interventions , and their conclusion was reducing our greenhouse gases: getting our greenhouse gas emissions down by midcentury so we don't have to worry so much about these consequences later in the century .	他們也模擬了最有效的介入 , 他們的結論也在減少溫室氣體氣體的溫室氣體排放 , 使我們的溫室氣體排放 , 這樣我們就不需要擔心這些後續幾世紀後的後果 。
this is a quote from that article , he says: " what is conspicuously lacking " he's a very proper british gentleman " what is conspicuously lacking is a broad framework of ideas in which to interpret these different approaches . "	這是一篇文章 , 他說: 「 什麼是缺乏 」 的 , 他是一位非常特殊的英國人: 「 很快的缺乏 」 的想法 , 就是一個廣泛的框架 , 來詮釋這些不同的方法 。
when you grow from having 10 people or 100 people working on a project to having 10 , 000 people , which i mean , right now we're in the situation where just on the kernel , we have 1 , 000 people involved in every single release and that's every two months , roughly two or three months .	當你成長100人或100人在一個計畫中工作時 , 我指的是 , 我們現在正處於廚房裡 , 我們有一萬人參與 , 每兩個月 , 每兩個月 , 大約兩個月 , 大約有兩個月 , 大約兩個月 , 大約兩個月 。
she says she wants to do all she can to help other people with orphan diseases get medicines , and today , she's our project leader for all telepresence activities , where she helps digitally unite the entire company to work together to find cures for pulmonary hypertension .	她說她想要做的 , 她可以幫助其他人和孤兒病患有藥 , 今天 , 她是我們的專案領導人 , 在那裡 , 她協助數位公司合作 , 找到治癒療法 。
but if looking through tens of thousands of galaxies revealed 42 supernovae that turned our understanding of the universe on its head , when we're working with billions of galaxies , how many more times are we going to find 42 points that don't quite match what we expect ?	但如果透過數千個銀河系揭露了42個超級星系 , 將我們對宇宙的了解 , 當我們和數十億個星系合作時 , 我們會發現42個重點 , 這不是我們預期的 ?
so the strategy here is this is actually a ct scan , an xray and we go layer by layer , using computerized morphometric imaging analysis and 3d reconstruction to get right down to those patient's own kidneys .	這裡的策略是 , 這是一個直接掃描 , x光 , 我們用電腦化的動作來分析和3d建構這些病人的腎臟 。
so why is my story more than just the story of a quirky , long , sixyear , difficult lawsuit , an american professor being dragged into a courtroom by a man that the court declared in its judgment was a neonazi polemicist ?	所以 , 為什麼我的故事不只是一個簡單的故事 , 六歲、六歲、艱難的法律師 , 一個美國教授被送入一個法院的教授 , 由法官宣佈的法官宣佈 , 是個負面主義者 ?
now , we like to think that technology creates jobs over a period of time after a short , temporary period of dislocation , and that is true for the frame of reference with which we all live , the industrial revolution , because that's precisely what happened .	我們喜歡認為科技在短期之後創造了工作 , 在短期之後 , 溫度的期間 , 這對於我們所生活的一部分 , 工業革命 , 因為這特別是發生的 。
a crisis of desire , as in owning the wanting desire as an expression of our individuality , of our free choice , of our preferences , of our identity desire that has become a central concept as part of modern love and individualistic societies .	渴望的危機 , 身為有希望的渴望 , 作為我們個人的表達 , 自由的選擇 , 我們的身份渴望 , 成為現代愛和獨裁的一部分 。
and you need the local people for that because these grasslands , once they start burning . . . it goes through it like a windstorm and you lose again the last bit of ash and nutrients to the first rainfall going to the sea killing off the coral reefs there .	你需要當地人因為這些草地開始燒掉 , 一旦他們開始燒掉了 , 像風暴風暴一樣 , 你就失去了最後一刻的風雨 , 到最初的雨林 , 會殺死珊瑚礁 。
i've kept the tiles ; i've kept the floors ; i've kept the trunking ; i've got in some recycled fridges ; i've got some recycled tills ; i've got some recycled trolleys .	我一直留著這些角色 , 我一直留下來 , 我留下了信任 , 我有一些回收法律 , 我有一些回收組織 , 我有一些回收器 , 我有一些回收器 , 我有一些回收器 。
